縣市	行政區	村里	圖號坐標	型式
臺北市	南港區	舊莊里	B8238FA14	水泥桿
臺北市	南港區	舊莊里	B8238FB33	水泥桿
臺北市	南港區	舊莊里	B8238FB7700	水泥桿
臺北市	南港區	舊莊里	B8238GC05	水泥桿
臺北市	南港區	舊莊里	B8238GC18	水泥桿
臺北市	南港區	舊莊里	B8238GC64	水泥桿
臺北市	南港區	舊莊里	B8238GD61	水泥桿
臺北市	南港區	舊莊里	B8238GD84	水泥桿
新北市	石碇區	光明里	B8238HB39	木桿
新北市	石碇區	光明里	B8238HB56	木桿
新北市	石碇區	光明里	B8338CA32	木桿
新北市	石碇區	光明里	B8337CE65	水泥桿
新北市	石碇區	光明里	B8337CE61	水泥桿
臺北市	南港區	舊莊里	B8238GD93	水泥桿
新北市	汐止區	白雲里	B7840CC72	水泥桿
臺北市	南港區	舊莊里	B8238HE01	水泥桿
新北市	汐止區	白雲里	B8238HE25	水泥桿
臺北市	南港區	舊莊里	B8238HE76	水泥桿
臺北市	南港區	舊莊里	B8238HE66	水泥桿
新北市	汐止區	白雲里	B8238HE38	水泥桿
新北市	汐止區	白雲里	B8239HA30	水泥桿
新北市	石碇區	光明里	B8238HE79	水泥桿
新北市	石碇區	光明里	B8339CA76	水泥桿
新北市	石碇區	光明里	B8339DA19	水泥桿
新北市	石碇區	光明里	B8339DB51	水泥桿
新北市	石碇區	光明里	B8339EB10	水泥桿
新北市	石碇區	光明里	B8339EB42	水泥桿
新北市	石碇區	光明里	B8339EA58	水泥桿
新北市	石碇區	光明里	B8339EA68	水泥桿
新北市	石碇區	光明里	B8339GA93	水泥桿
新北市	石碇區	光明里	B8339HA15	水泥桿
新北市	石碇區	光明里	B8339HA38	水泥桿
新北市	石碇區	光明里	B8339HA66	水泥桿
新北市	石碇區	光明里	B8339HA63	水泥桿
新北市	石碇區	光明里	B8339HA61	水泥桿
新北市	石碇區	光明里	B8338HE08	水泥桿
新北市	石碇區	光明里	B8338GE58	水泥桿
新北市	石碇區	光明里	B8338GE35	水泥桿
新北市	石碇區	光明里	B8338GD06	水泥桿
新北市	石碇區	光明里	B8339EA88	水泥桿
新北市	石碇區	光明里	B8338FD74	水泥桿
新北市	石碇區	光明里	B8338FD45	水泥桿
新北市	石碇區	光明里	B8338FD28	水泥桿
新北市	石碇區	光明里	B8338ED77	水泥桿
新北市	石碇區	光明里	B8338ED48	水泥桿
新北市	石碇區	光明里	B8338ED09	水泥桿
新北市	石碇區	光明里	B8338ED35	水泥桿
新北市	石碇區	光明里	B8338ED13	水泥桿
新北市	石碇區	光明里	B8338ED23	木桿
新北市	石碇區	光明里	B8338DD95	木桿
新北市	石碇區	光明里	B8339FB01	水泥桿
新北市	石碇區	光明里	B8338DD76	木桿
新北市	石碇區	光明里	B8339FB43	水泥桿
新北市	石碇區	光明里	B8339FB73	水泥桿
新北市	石碇區	光明里	B8339FB90	水泥桿
新北市	石碇區	光明里	B8339GA16	水泥桿
新北市	石碇區	光明里	B8339GA34	水泥桿
新北市	石碇區	光明里	B8339GA63	水泥桿
新北市	石碇區	光明里	B8339EB83	水泥桿
新北市	石碇區	光明里	B8339FB06	水泥桿
新北市	石碇區	光明里	B8339FC31	水泥桿
新北市	石碇區	光明里	B8339FC66	水泥桿
新北市	石碇區	光明里	B8339AA01	水泥桿
新北市	石碇區	光明里	B8339FC79	水泥桿
新北市	石碇區	光明里	B8339FD93	水泥桿
新北市	石碇區	光明里	B8339GD17	水泥桿
新北市	石碇區	光明里	B8339GE31	水泥桿
新北市	石碇區	光明里	B8339GE14	水泥桿
新北市	汐止區	白雲里	B8339FE87	水泥桿
新北市	汐止區	白雲里	B8339FE32	水泥桿
新北市	汐止區	白雲里	B8339FE13	水泥桿
新北市	汐止區	白雲里	B8339EE63	水泥桿
新北市	汐止區	白雲里	B8339ED59	水泥桿
新北市	石碇區	光明里	B8339AA35	水泥桿
新北市	汐止區	白雲里	B8339ED55	H桿
新北市	汐止區	白雲里	B8339ED25	水泥桿
新北市	汐止區	白雲里	B8339ED35	水泥桿
新北市	石碇區	光明里	B8339AA69	水泥桿
新北市	石碇區	光明里	B8339AB92	水泥桿
新北市	石碇區	光明里	B8339BB34	水泥桿
新北市	石碇區	光明里	B8339BB66	水泥桿
新北市	石碇區	光明里	B8339BB93	水泥桿
新北市	石碇區	光明里	B8339CB31	水泥桿
新北市	石碇區	光明里	B8239HA55	水泥桿
新北市	石碇區	光明里	B8239HB52	水泥桿
新北市	石碇區	光明里	B8339BC69	水泥桿
新北市	石碇區	光明里	B8339CC09	水泥桿
新北市	石碇區	光明里	B8339CC49	水泥桿
新北市	石碇區	光明里	B8239HB65	水泥桿
新北市	石碇區	光明里	B8239HB95	水泥桿
新北市	石碇區	光明里	B8339AB39	水泥桿
新北市	石碇區	光明里	B8339AC53	水泥桿
新北市	石碇區	光明里	B8339AC64	水泥桿
新北市	石碇區	光明里	B8339AC86	水泥桿
新北市	石碇區	光明里	B8339AC89	水泥桿
新北市	石碇區	光明里	B8339BC29	水泥桿
新北市	汐止區	白雲里	B8239HA39	水泥桿
臺北市	南港區	舊莊里	B7840DB09	水泥桿
新北市	汐止區	白雲里	B8239GB36	水泥桿
新北市	汐止區	白雲里	B8239GC20	水泥桿
新北市	汐止區	白雲里	B8239FC93	水泥桿
新北市	汐止區	白雲里	B8239FC86	水泥桿
新北市	汐止區	白雲里	B8239FC37	水泥桿
新北市	汐止區	白雲里	B8239FC09	水泥併桿
新北市	汐止區	白雲里	B8239EC69	水泥桿
新北市	汐止區	白雲里	B8239EC37	水泥桿
新北市	汐止區	白雲里	B8239DC96	水泥桿
新北市	汐止區	白雲里	B8239DC77	水泥桿
臺北市	南港區	舊莊里	B7840DB35	水泥桿
新北市	汐止區	白雲里	B8239DC47	水泥桿
新北市	汐止區	白雲里	B8239DC29	水泥桿
新北市	汐止區	白雲里	B8239DD12	水泥桿
新北市	汐止區	白雲里	B8239DD25	水泥桿
新北市	汐止區	白雲里	B8239DD38	水泥桿
新北市	汐止區	白雲里	B8239CD87	水泥桿
新北市	汐止區	白雲里	B8239CD49	水泥桿
新北市	汐止區	白雲里	B8239CE11	水泥桿
新北市	汐止區	白雲里	B8239BE94	水泥併桿
新北市	汐止區	白雲里	B8239BE66	水泥併桿
臺北市	南港區	舊莊里	B7840DB41	水泥桿
新北市	汐止區	白雲里	B8239BE25	水泥併桿
新北市	汐止區	白雲里	B8239AE74	水泥桿
新北市	汐止區	白雲里	B8239AE70	水泥桿
新北市	汐止區	白雲里	B8239AD67	水泥桿
新北市	汐止區	白雲里	B8239AD26	水泥桿
新北市	汐止區	白雲里	B8139HD95	水泥桿
新北市	汐止區	白雲里	B8139HD63	水泥桿
新北市	汐止區	白雲里	B8139HD34	水泥桿
新北市	汐止區	白雲里	B8139HD14	水泥桿
新北市	汐止區	白雲里	B8139HD4021	水泥桿
新北市	汐止區	白雲里	B8139HC06	水泥桿
新北市	汐止區	白雲里	B8139HC01	水泥桿
新北市	汐止區	白雲里	B8139GD65	水泥併桿
臺北市	南港區	舊莊里	B7840DB12	木桿
臺北市	南港區	舊莊里	B7840CA88	木桿
臺北市	南港區	舊莊里	B7840CA67	木桿
臺北市	南港區	舊莊里	B7840CA25	木桿
臺北市	南港區	舊莊里	B7840DB42	水泥桿
新北市	汐止區	白雲里	B8139GD68	水泥桿
新北市	汐止區	白雲里	B8139GE64	水泥桿
新北市	汐止區	白雲里	B8139GE44	水泥桿
新北市	汐止區	白雲里	B8139GE15	水泥桿
臺北市	南港區	舊莊里	B7840DA56	H桿
新北市	汐止區	白雲里	B7840DA84	水泥桿
臺北市	南港區	舊莊里	B7840DA62	水泥桿
臺北市	南港區	舊莊里	B7840DA90	木桿
新北市	汐止區	白雲里	B7840EA04	水泥桿
新北市	汐止區	東勢里	B7740GD72	水泥桿
臺北市	南港區	舊莊里	B7740HD11	水泥桿
臺北市	南港區	舊莊里	B7840EA34	水泥桿
臺北市	南港區	舊莊里	B7840EA64	水泥桿
臺北市	南港區	舊莊里	B7840EA95	水泥桿
臺北市	南港區	舊莊里	B7840EA96	水泥桿
臺北市	南港區	舊莊里	B7840FA35	水泥桿
臺北市	南港區	舊莊里	B7840FA96	水泥桿
臺北市	南港區	舊莊里	B7840GA56	水泥桿
新北市	汐止區	白雲里	B7840GB42	水泥桿
臺北市	南港區	舊莊里	B7840HA04	水泥桿
臺北市	南港區	舊莊里	B7840HA24	水泥桿
臺北市	南港區	舊莊里	B7839HA30	水泥併桿
新北市	汐止區	白雲里	B7940AA01	水泥桿
新北市	汐止區	白雲里	B8040FB20	水泥併桿
臺北市	南港區	舊莊里	B7939AE09	水泥桿
臺北市	南港區	舊莊里	B7839FD88	水泥桿
臺北市	南港區	舊莊里	B7839GD38	水泥桿
臺北市	南港區	舊莊里	B7839GD58	水泥桿
臺北市	南港區	舊莊里	B7839GD64	水泥桿
臺北市	南港區	舊莊里	B7839HD03	水泥桿
臺北市	南港區	舊莊里	B7839HD40	水泥桿
臺北市	南港區	舊莊里	B7839HC46	水泥桿
臺北市	南港區	舊莊里	B7839HC51	水泥桿
臺北市	南港區	舊莊里	B7939AA61	水泥桿
臺北市	南港區	舊莊里	B7839GD33	水泥桿
臺北市	南港區	舊莊里	B7839FD93	水泥桿
臺北市	南港區	舊莊里	B7839FD53	水泥桿
臺北市	南港區	舊莊里	B7839FD33	水泥桿
臺北市	南港區	三重里	B7839FD23	水泥桿
臺北市	南港區	舊莊里	B7839FD01	木桿
臺北市	南港區	舊莊里	B7839FC27	水泥桿
臺北市	南港區	舊莊里	B7838HD49	水泥桿
臺北市	南港區	舊莊里	B7838HD45	水泥桿
臺北市	南港區	舊莊里	B7838HD41	水泥桿
臺北市	南港區	舊莊里	B7838HC47	水泥桿
臺北市	南港區	舊莊里	B7838HC34	水泥併桿
臺北市	南港區	舊莊里	B7838HC05	水泥桿
臺北市	南港區	舊莊里	B7838GC78	水泥桿
臺北市	南港區	舊莊里	B7839FC54	木桿
臺北市	南港區	舊莊里	B7839FC71	木桿
臺北市	南港區	舊莊里	B7839GB16	木桿
臺北市	南港區	舊莊里	B7839GA39	木桿
臺北市	南港區	舊莊里	B7839GA77	木桿
臺北市	南港區	舊莊里	B7839HA02	水泥桿
臺北市	南港區	舊莊里	B7838HE37	水泥桿
臺北市	南港區	舊莊里	B7838HE33	水泥桿
臺北市	南港區	舊莊里	B7939AE05	水泥桿
臺北市	南港區	舊莊里	B7839ED82	木桿
臺北市	南港區	舊莊里	B7839ED45	木桿
臺北市	南港區	舊莊里	B7939AE06	水泥桿
臺北市	南港區	舊莊里	B7839HE66	水泥桿
臺北市	南港區	舊莊里	B7839HE37	水泥桿
臺北市	南港區	舊莊里	B7839HE09	水泥桿
臺北市	南港區	舊莊里	B7839GE77	水泥桿
臺北市	南港區	舊莊里	B7839GE44	水泥桿
臺北市	南港區	舊莊里	B7839GE02	水泥桿
臺北市	南港區	舊莊里	B7940AA50	水泥桿
臺北市	南港區	舊莊里	B7740HD51	水泥併桿
新北市	汐止區	白雲里	B7939AE98	水泥桿
新北市	汐止區	白雲里	B7939BE37	水泥桿
新北市	汐止區	白雲里	B7939BE86	水泥桿
新北市	汐止區	白雲里	B7939CE16	水泥桿
新北市	汐止區	忠山里	B7939CE35	水泥桿
新北市	汐止區	白雲里	B7939CE55	水泥桿
新北市	汐止區	白雲里	B7939CE54	水泥桿
新北市	汐止區	白雲里	B7939ED02	H桿
新北市	汐止區	白雲里	B7939ED30	水泥併桿
新北市	汐止區	白雲里	B7939ED32	水泥桿
新北市	汐止區	白雲里	B7939GD56	水泥桿
新北市	汐止區	白雲里	B7939GD75	水泥桿
新北市	汐止區	白雲里	B7939GD87	水泥桿
新北市	汐止區	白雲里	B7940EB84	水泥桿
新北市	汐止區	白雲里	B7940FB05	水泥桿
新北市	汐止區	白雲里	B7940FB27	水泥桿
新北市	汐止區	白雲里	B7940FB38	水泥桿
新北市	汐止區	白雲里	B7940EB58	水泥桿
新北市	汐止區	白雲里	B7940EC42	水泥桿
新北市	汐止區	白雲里	B7940EC26	水泥併桿
新北市	汐止區	白雲里	B7940DC88	水泥桿
新北市	汐止區	白雲里	B7940DC69	水泥桿
新北市	汐止區	白雲里	B7940DD60	水泥桿
新北市	汐止區	白雲里	B7940DD34	水泥桿
新北市	汐止區	白雲里	B7940CD76	水泥桿
新北市	汐止區	白雲里	B7940CE42	水泥桿
新北市	汐止區	白雲里	B7939GE51	水泥桿
新北市	汐止區	白雲里	B7940CE45	水泥桿
新北市	汐止區	白雲里	B7940CE48	水泥桿
新北市	汐止區	白雲里	B7940CE09	水泥桿
新北市	汐止區	橫科里	B7941BA84	水泥桿
新北市	汐止區	東勢里	B7941BA38	水泥桿
新北市	汐止區	橫科里	B7941BE24	水泥桿
新北市	汐止區	東勢里	B7941BA00	水泥桿
新北市	汐止區	白雲里	B7940AE97	水泥桿
新北市	汐止區	白雲里	B7940AE94	水泥桿
新北市	汐止區	白雲里	B7940AE91	木桿
新北市	汐止區	白雲里	B7940BD07	木桿
新北市	汐止區	白雲里	B7940AD94	木桿
新北市	汐止區	白雲里	B7941BA80	水泥桿
新北市	汐止區	白雲里	B7939GE23	水泥桿
新北市	汐止區	白雲里	B7939GE06	水泥桿
新北市	汐止區	白雲里	B7939FE78	水泥桿
新北市	汐止區	白雲里	B7940FA50	水泥桿
新北市	汐止區	白雲里	B7940FA53	水泥桿
新北市	汐止區	白雲里	B7940FA65	水泥桿
新北市	汐止區	白雲里	B7940FB02	水泥桿
新北市	汐止區	白雲里	B7939HD03	水泥桿
新北市	汐止區	白雲里	B7939HD02	水泥桿
新北市	汐止區	白雲里	B7939HD12	水泥桿
新北市	汐止區	白雲里	B7939HD50	水泥桿
新北市	汐止區	白雲里	B7939HD81	水泥桿
新北市	汐止區	白雲里	B8039AD12	水泥桿
新北市	汐止區	白雲里	B8039AD54	水泥桿
新北市	汐止區	白雲里	B8039AD85	水泥桿
新北市	汐止區	白雲里	B8039BD21	水泥桿
新北市	汐止區	白雲里	B8039BC49	水泥桿
新北市	汐止區	白雲里	B8039BD75	水泥桿
新北市	汐止區	白雲里	B8039AD68	水泥桿
新北市	汐止區	白雲里	B8039AE41	水泥桿
新北市	汐止區	白雲里	B7939ED34	水泥桿
新北市	汐止區	白雲里	B8039AE25	水泥桿
新北市	汐止區	白雲里	B8039AE38	水泥桿
新北市	汐止區	白雲里	B8039AE65	水泥桿
新北市	汐止區	白雲里	B8039AE93	水泥桿
新北市	汐止區	白雲里	B8039BE32	水泥桿
新北市	汐止區	白雲里	B8039BE14	水泥桿
新北市	汐止區	白雲里	B8039AE96	水泥桿
新北市	汐止區	白雲里	B8039AE39	水泥桿
新北市	汐止區	白雲里	B8040BA13	水泥桿
新北市	汐止區	白雲里	B8040BA31	水泥桿
新北市	汐止區	白雲里	B7939ED36	水泥桿
新北市	汐止區	白雲里	B8039BE49	水泥桿
新北市	汐止區	白雲里	B8039BE76	水泥桿
新北市	汐止區	白雲里	B8040BE87	水泥桿
新北市	汐止區	白雲里	B8040BA60	水泥桿
新北市	汐止區	白雲里	B8040BA43	水泥桿
新北市	汐止區	白雲里	B8040BA26	水泥桿
新北市	汐止區	白雲里	B8040AA89	水泥桿
新北市	汐止區	白雲里	B8040AB52	水泥桿
新北市	汐止區	白雲里	B7940GD14	水泥桿
新北市	汐止區	白雲里	B8040AB24	水泥桿
新北市	汐止區	白雲里	B7940HB97	水泥桿
新北市	汐止區	白雲里	B7940HC60	水泥桿
新北市	汐止區	白雲里	B7940HC32	水泥桿
新北市	汐止區	白雲里	B7940HC05	水泥桿
新北市	汐止區	白雲里	B7940HC06	水泥桿
新北市	汐止區	白雲里	B7940HD00	水泥桿
新北市	汐止區	白雲里	B7940HD12	水泥桿
新北市	汐止區	白雲里	B7940HD14	水泥併桿
新北市	汐止區	白雲里	B7940GD87	水泥桿
新北市	汐止區	白雲里	B7940GC69	水泥桿
新北市	汐止區	白雲里	B7940GD31	水泥桿
新北市	汐止區	白雲里	B8040AB90	水泥桿
新北市	汐止區	白雲里	B8040BA29	水泥桿
新北市	汐止區	白雲里	B8040BA57	水泥桿
新北市	汐止區	白雲里	B8040BA98	水泥桿
新北市	汐止區	白雲里	B8040CA07	水泥桿
新北市	汐止區	白雲里	B7939ED64	水泥桿
新北市	汐止區	白雲里	B8040CA37	水泥桿
新北市	汐止區	白雲里	B8040CA66	水泥桿
新北市	汐止區	白雲里	B8040CA98	水泥桿
新北市	汐止區	白雲里	B8040DA19	水泥桿
新北市	汐止區	白雲里	B8040DA69	水泥桿
新北市	汐止區	白雲里	B8040EA07	水泥桿
新北市	汐止區	白雲里	B8040EA35	水泥桿
新北市	汐止區	白雲里	B8040FA15	水泥桿
新北市	汐止區	白雲里	B8040FA55	水泥桿
新北市	汐止區	白雲里	B7939ED92	水泥桿
新北市	汐止區	白雲里	B8040FA97	水泥桿
新北市	汐止區	白雲里	B8040GA39	水泥桿
新北市	汐止區	白雲里	B8040GB50	水泥桿
新北市	汐止區	白雲里	B8040GB02	水泥桿
新北市	汐止區	白雲里	B8040GE36	水泥桿
新北市	汐止區	白雲里	B8040GE09	水泥桿
新北市	汐止區	白雲里	B8040FB75	水泥桿
新北市	汐止區	白雲里	B8040FB49	水泥桿
新北市	汐止區	白雲里	B8040FC72	水泥桿
新北市	汐止區	白雲里	B8040FC96	水泥桿
新北市	汐止區	白雲里	B8040FD91	水泥桿
新北市	汐止區	白雲里	B8040FD95	水泥桿
新北市	汐止區	白雲里	B8040FD99	水泥桿
新北市	汐止區	白雲里	B8040GE12	水泥桿
新北市	汐止區	白雲里	B8040HB33	水泥桿
新北市	汐止區	白雲里	B8040HA90	水泥桿
新北市	汐止區	白雲里	B8140AA20	水泥桿
新北市	汐止區	白雲里	B8140AA71	水泥桿
新北市	汐止區	白雲里	B8139AE82	水泥桿
新北市	汐止區	白雲里	B8139AE73	水泥桿
新北市	汐止區	白雲里	B7939FD34	水泥桿
新北市	汐止區	白雲里	B8139BD03	水泥桿
新北市	汐止區	白雲里	B8139BD18	水泥桿
新北市	汐止區	白雲里	B8139BD71	水泥桿
新北市	汐止區	白雲里	B8139BC55	水泥桿
新北市	汐止區	白雲里	B8139BC68	水泥桿
新北市	汐止區	白雲里	B8139CD29	水泥桿
新北市	汐止區	白雲里	B8139CD37	水泥桿
新北市	汐止區	白雲里	B8139CD54	水泥桿
新北市	汐止區	白雲里	B8139CD40	水泥桿
新北市	汐止區	白雲里	B8139CC57	水泥桿
新北市	汐止區	白雲里	B8139CC53	水泥桿
新北市	汐止區	白雲里	B8139CB28	水泥桿
新北市	汐止區	白雲里	B8139CB65	水泥桿
新北市	汐止區	白雲里	B7939FD49	水泥桿
新北市	汐止區	白雲里	B8139CB71	水泥桿
新北市	汐止區	白雲里	B8139CA75	水泥桿
新北市	汐止區	白雲里	B7939FD78	水泥桿
新北市	汐止區	白雲里	B7939GD08	水泥桿
新北市	汐止區	東勢里	B7740HD83	水泥併桿
新北市	汐止區	白雲里	B7939EC68	水泥桿
新北市	汐止區	白雲里	B7939EC86	水泥桿
新北市	汐止區	白雲里	B7939FC22	水泥桿
臺北市	南港區	舊莊里	B7939FB38	水泥桿
臺北市	南港區	舊莊里	B7938ED87	水泥桿
臺北市	南港區	舊莊里	B7938FD06	水泥桿
臺北市	南港區	舊莊里	B7938FD34	水泥桿
臺北市	南港區	舊莊里	B7938FD30	水泥桿
臺北市	南港區	舊莊里	B7938FC36	水泥桿
臺北市	南港區	舊莊里	B7938FC23	水泥桿
臺北市	南港區	舊莊里	B7938EC93	水泥桿
臺北市	南港區	舊莊里	B7938EB88	水泥桿
臺北市	南港區	舊莊里	B7938EB96	水泥桿
臺北市	南港區	舊莊里	B7938EB91	水泥桿
臺北市	南港區	舊莊里	B7939FB54	木桿
臺北市	南港區	舊莊里	B7938EA98	水泥桿
臺北市	南港區	舊莊里	B7938EA93	水泥桿
臺北市	南港區	舊莊里	B7937EE69	水泥桿
臺北市	南港區	舊莊里	B7937EE63	水泥桿
臺北市	南港區	舊莊里	B7937FE15	水泥桿
臺北市	南港區	舊莊里	B7937FE64	水泥桿
臺北市	南港區	舊莊里	B7937GE05	水泥桿
臺北市	南港區	舊莊里	B7937GE45	水泥桿
臺北市	南港區	舊莊里	B7937HE06	水泥桿
臺北市	南港區	舊莊里	B7937HE09	水泥併桿
臺北市	南港區	舊莊里	B7938HA12	水泥桿
臺北市	南港區	舊莊里	B7938HA51	水泥桿
臺北市	南港區	舊莊里	B7939EB14	水泥桿
臺北市	南港區	舊莊里	B8038AA01	水泥桿
臺北市	南港區	舊莊里	B8038AA03	水泥桿
臺北市	南港區	舊莊里	B8038AA16	水泥桿
臺北市	南港區	舊莊里	B8038AA38	水泥桿
臺北市	南港區	舊莊里	B8038AA77	水泥桿
臺北市	南港區	舊莊里	B8038BA27	水泥桿
臺北市	南港區	舊莊里	B8037BD79	水泥桿
臺北市	南港區	舊莊里	B8038BA31	水泥桿
臺北市	南港區	舊莊里	B8038BA33	水泥桿
臺北市	南港區	舊莊里	B8037BE57	水泥桿
臺北市	南港區	舊莊里	B8037BE74	水泥桿
臺北市	南港區	舊莊里	B7939DB73	水泥桿
臺北市	南港區	舊莊里	B8037CD28	水泥桿
臺北市	南港區	舊莊里	B8037CD76	水泥桿
臺北市	南港區	舊莊里	B8037DD27	水泥桿
臺北市	南港區	舊莊里	B8037DD44	水泥桿
臺北市	南港區	舊莊里	B8037DD30	水泥桿
臺北市	南港區	舊莊里	B8037DD70	水泥桿
臺北市	南港區	舊莊里	B7939DB70	水泥桿
臺北市	南港區	舊莊里	B7939DA84	水泥桿
臺北市	南港區	舊莊里	B7939DA90	水泥桿
臺北市	南港區	舊莊里	B7938DE70	水泥桿
臺北市	南港區	舊莊里	B7938ED27	水泥桿
新北市	汐止區	白雲里	B7939FC80	水泥桿
新北市	汐止區	白雲里	B7939GB47	水泥桿
新北市	汐止區	忠山里	B7939GB94	水泥桿
新北市	汐止區	白雲里	B7939HB33	水泥桿
新北市	汐止區	白雲里	B7939HB62	水泥桿
新北市	汐止區	白雲里	B7939HB90	水泥桿
新北市	汐止區	白雲里	B8039AB20	水泥桿
臺北市	南港區	舊莊里	B8039AA27	水泥桿
新北市	汐止區	東勢里	B7840AD32	水泥桿
新北市	汐止區	白雲里	B8039AA56	水泥桿
新北市	汐止區	白雲里	B8039AA93	水泥桿
臺北市	南港區	舊莊里	B8038BE39	水泥桿
臺北市	南港區	舊莊里	B8038BE37	水泥桿
臺北市	南港區	舊莊里	B8038BE36	水泥桿
臺北市	南港區	舊莊里	B8038AE77	木桿
臺北市	南港區	舊莊里	B8038AE55	木桿
新北市	汐止區	白雲里	B8038BE86	水泥桿
新北市	汐止區	白雲里	B8038CE15	水泥桿
新北市	汐止區	白雲里	B8038CE17	水泥桿
新北市	汐止區	白雲里	B8038CE45	水泥桿
新北市	汐止區	白雲里	B8038CE75	水泥桿
新北市	汐止區	白雲里	B8038CE95	水泥桿
新北市	汐止區	白雲里	B8038DE13	水泥桿
新北市	汐止區	白雲里	B8038DE52	水泥桿
新北市	汐止區	東勢里	B7840AC69	水泥桿
新北市	汐止區	白雲里	B8038DE70	水泥桿
新北市	汐止區	白雲里	B8038DD99	水泥桿
新北市	汐止區	白雲里	B8038EE14	水泥併桿
新北市	汐止區	白雲里	B8039DB92	水泥桿
新北市	汐止區	白雲里	B8039EB36	水泥桿
新北市	汐止區	白雲里	B8039DB8462	水泥桿
新北市	汐止區	白雲里	B8039EB58	水泥桿
新北市	汐止區	白雲里	B8039EB23	水泥併桿
新北市	汐止區	白雲里	B8039EB62	水泥桿
新北市	汐止區	白雲里	B8039EB56	水泥桿
新北市	汐止區	白雲里	B8039EA55	木桿
新北市	汐止區	白雲里	B8038FE09	木桿
新北市	汐止區	白雲里	B8038FE55	木桿
新北市	汐止區	白雲里	B8039FB01	水泥桿
新北市	汐止區	白雲里	B8039FB41	水泥桿
新北市	汐止區	白雲里	B8039FB71	水泥桿
新北市	汐止區	白雲里	B8039FB94	水泥桿
新北市	汐止區	白雲里	B8039GC21	木桿
新北市	汐止區	白雲里	B8039BD71	水泥桿
新北市	汐止區	白雲里	B8039BC78	水泥桿
新北市	汐止區	白雲里	B8038EE23	水泥桿
新北市	汐止區	白雲里	B8038EE32	水泥桿
新北市	汐止區	白雲里	B8038DE94	水泥桿
新北市	汐止區	白雲里	B8039BC74	水泥桿
新北市	汐止區	白雲里	B8039BC96	水泥桿
新北市	汐止區	白雲里	B8038DE66	水泥桿
新北市	汐止區	白雲里	B8038DE49	水泥併桿
新北市	汐止區	白雲里	B8039CA93	水泥併桿
新北市	汐止區	白雲里	B8039DA07	水泥併桿
新北市	汐止區	白雲里	B8039DA39	水泥桿
新北市	汐止區	白雲里	B8038ED17	水泥桿
臺北市	南港區	舊莊里	B8038DD93	水泥桿
臺北市	南港區	舊莊里	B8038DC88	水泥桿
臺北市	南港區	舊莊里	B8038DC87	水泥桿
臺北市	南港區	舊莊里	B8038DC66	水泥桿
臺北市	南港區	舊莊里	B8038DC73	水泥桿
臺北市	南港區	舊莊里	B8038DB97	水泥桿
臺北市	南港區	舊莊里	B8038EB08	水泥桿
臺北市	南港區	舊莊里	B8038EB16	水泥桿
臺北市	南港區	舊莊里	B8038EC15	水泥桿
臺北市	南港區	舊莊里	B8038EC53	水泥桿
臺北市	南港區	舊莊里	B8038EC93	水泥桿
臺北市	南港區	舊莊里	B8038FC34	水泥桿
臺北市	南港區	舊莊里	B8038FC65	水泥桿
新北市	汐止區	東勢里	B7840AD7131	水泥併桿
新北市	汐止區	東勢里	B7840AD42	水泥桿
新北市	汐止區	東勢里	B7840AD24	水泥桿
新北市	汐止區	東勢里	B7840AD82	水泥桿
新北市	汐止區	東勢里	B7840AD93	水泥桿
新北市	汐止區	東勢里	B7840AD95	水泥桿
新北市	汐止區	東勢里	B7840AD76	水泥桿
新北市	汐止區	東勢里	B7840AD67	水泥桿
新北市	汐止區	東勢里	B7840AD39	水泥桿
新北市	汐止區	東勢里	B7840AD29	水泥桿
新北市	汐止區	東勢里	B7840AE10	水泥桿
新北市	汐止區	東勢里	B7840BC07	水泥桿
臺北市	南港區	舊莊里	B8038FC97	水泥桿
新北市	汐止區	白雲里	B8038GC17	水泥桿
臺北市	南港區	舊莊里	B8038GC24	水泥桿
臺北市	南港區	舊莊里	B8038GC21	水泥桿
臺北市	南港區	舊莊里	B8038GB25	水泥桿
臺北市	南港區	舊莊里	B8038GB10	水泥桿
臺北市	南港區	舊莊里	B8038GA06	水泥桿
臺北市	南港區	舊莊里	B8038GA43	水泥桿
臺北市	南港區	舊莊里	B8038GA66	水泥桿
臺北市	南港區	舊莊里	B8038GA78	水泥桿
臺北市	南港區	舊莊里	B8038GA88	水泥桿
臺北市	南港區	舊莊里	B8038GA01	水泥桿
臺北市	南港區	舊莊里	B8037GE08	水泥桿
新北市	汐止區	白雲里	B8038GC54	水泥桿
臺北市	南港區	舊莊里	B8038GC90	水泥桿
臺北市	南港區	舊莊里	B8038HC20	水泥桿
臺北市	南港區	舊莊里	B8038HB68	水泥桿
臺北市	南港區	舊莊里	B8038HB96	水泥桿
臺北市	南港區	舊莊里	B8138AB49	水泥桿
臺北市	南港區	舊莊里	B8138AB89	水泥桿
臺北市	南港區	舊莊里	B8138BB29	水泥桿
新北市	汐止區	白雲里	B7840BC45	水泥桿
臺北市	南港區	舊莊里	B8138BC70	水泥桿
新北市	汐止區	白雲里	B8138CC1212	水泥桿
臺北市	南港區	舊莊里	B8138CB07	水泥桿
臺北市	南港區	舊莊里	B8138CB35	水泥桿
臺北市	南港區	舊莊里	B8138CB65	水泥桿
臺北市	南港區	舊莊里	B8138DB15	水泥桿
