縣市	行政區	村里	圖號坐標	型式
澎湖縣	望安鄉	西安村	Y3140AB3170	木併桿
澎湖縣	望安鄉	西安村	Y3040HB7231	木桿
澎湖縣	白沙鄉	吉貝村	X4526GA7637	木併桿
澎湖縣	湖西鄉	果葉村	Y5489CB26	水泥桿
澎湖縣	湖西鄉	果葉村	Y5489CB39	水泥桿
澎湖縣	湖西鄉	果葉村	Y5489CC44	水泥桿
澎湖縣	湖西鄉	果葉村	Y5489CC58	水泥桿
澎湖縣	湖西鄉	果葉村	Y5489CD52	水泥併桿
澎湖縣	湖西鄉	林投村	Y4985HE15	水泥併桿
澎湖縣	湖西鄉	林投村	Y4985HD79	水泥桿
澎湖縣	湖西鄉	林投村	Y5085AD15	水泥桿
澎湖縣	湖西鄉	林投村	Y5085AD60	水泥併桿
澎湖縣	湖西鄉	林投村	Y5086AC62	水泥併桿
澎湖縣	湖西鄉	林投村	Y5086AC65	木桿
澎湖縣	湖西鄉	林投村	Y5086AD20	木桿
澎湖縣	湖西鄉	林投村	Y4986HD94	木桿
澎湖縣	湖西鄉	林投村	Y4986HE16	水泥桿
澎湖縣	湖西鄉	林投村	Y5086BB95	水泥桿
澎湖縣	湖西鄉	城北村	Y4786BD94	木桿
澎湖縣	湖西鄉	城北村	Y4786CD09	木桿
澎湖縣	湖西鄉	城北村	Y4786CE03	木桿
澎湖縣	湖西鄉	城北村	Y4786CE17	木桿
澎湖縣	湖西鄉	城北村	Y4787CA13	水泥桿
澎湖縣	湖西鄉	湖西村	Y5190FA01	水泥併桿
澎湖縣	湖西鄉	南寮村	Y5289BD25	木桿
澎湖縣	湖西鄉	湖西村	Y5190FA30	木桿
澎湖縣	湖西鄉	湖西村	Y5189FE68	水泥桿
澎湖縣	湖西鄉	湖西村	Y5189GE41	水泥併桿
澎湖縣	湖西鄉	湖西村	Y5189HD84	木桿
澎湖縣	湖西鄉	南寮村	Y5289AD23	木桿
澎湖縣	湖西鄉	尖山村	Y5188CC99	水泥併桿
澎湖縣	湖西鄉	尖山村	Y5188DC44	水泥桿
澎湖縣	湖西鄉	尖山村	Y5188DC71	木桿
澎湖縣	湖西鄉	尖山村	Y5188EB08	木桿
澎湖縣	白沙鄉	後寮村	X3807HD21	水泥桿
澎湖縣	白沙鄉	後寮村	X3807HD03	水泥併桿
澎湖縣	白沙鄉	後寮村	X3807GD54	水泥桿
澎湖縣	白沙鄉	後寮村	X3907DC48	水泥桿
澎湖縣	白沙鄉	後寮村	X3908BC92	水泥桿
澎湖縣	白沙鄉	後寮村	X3908BC89	水泥桿
澎湖縣	白沙鄉	後寮村	X3907CD93	水泥桿
澎湖縣	白沙鄉	後寮村	X3907CE40	木桿
澎湖縣	白沙鄉	後寮村	X3908CA09	水泥桿
澎湖縣	湖西鄉	湖西村	Y5191GA9369	水泥桿
澎湖縣	湖西鄉	湖西村	Y5191HA2512	水泥桿
澎湖縣	湖西鄉	湖西村	Y5191HA5853	木桿
澎湖縣	湖西鄉	湖西村	Y5191HB82	水泥桿
澎湖縣	湖西鄉	青螺村	Y5093DE98	水泥桿
澎湖縣	湖西鄉	青螺村	Y5094EB33	木桿
澎湖縣	馬公市	前寮里	Y4283FE87	水泥併桿
澎湖縣	馬公市	前寮里	Y4284GA02	水泥桿
澎湖縣	馬公市	前寮里	Y4284FA90	水泥桿
澎湖縣	湖西鄉	南寮村	Y5390BA26	水泥桿
澎湖縣	湖西鄉	南寮村	Y5390BA02	水泥桿
澎湖縣	湖西鄉	南寮村	Y5390AA90	水泥桿
澎湖縣	湖西鄉	果葉村	Y5389AE86	水泥桿
澎湖縣	湖西鄉	紅羅村	Y4989HE50	水泥桿
澎湖縣	湖西鄉	紅羅村	Y4990FA70	水泥桿
澎湖縣	湖西鄉	紅羅村	Y4990GA81	水泥桿
澎湖縣	湖西鄉	紅羅村	Y4989GE87	水泥桿
澎湖縣	湖西鄉	紅羅村	Y4989GE80	水泥桿
澎湖縣	白沙鄉	後寮村	X4109BB7851	水泥桿
澎湖縣	白沙鄉	後寮村	X4009GD42	水泥桿
澎湖縣	白沙鄉	後寮村	X4009FD94	木桿
澎湖縣	白沙鄉	後寮村	X4009FD81	木桿
澎湖縣	白沙鄉	後寮村	X4009FC63	木桿
澎湖縣	白沙鄉	後寮村	X4009FB27	木桿
澎湖縣	白沙鄉	後寮村	X4009ED97	水泥桿
澎湖縣	白沙鄉	後寮村	X4009EE92	水泥桿
澎湖縣	白沙鄉	後寮村	X4109BC62	水泥併桿
澎湖縣	白沙鄉	後寮村	X4109BC70	水泥併桿
澎湖縣	白沙鄉	後寮村	X4110AA80	木桿
澎湖縣	白沙鄉	後寮村	X4109BC54	水泥桿
澎湖縣	白沙鄉	後寮村	X4109BC69	水泥桿
澎湖縣	白沙鄉	後寮村	X4109BD63	水泥桿
澎湖縣	白沙鄉	後寮村	X4109BE72	水泥併桿
澎湖縣	白沙鄉	後寮村	X4109BE77	水泥桿
澎湖縣	白沙鄉	後寮村	X4009EE53	水泥桿
澎湖縣	白沙鄉	後寮村	X4009EE02	水泥桿
澎湖縣	白沙鄉	後寮村	X4109BC03	水泥桿
澎湖縣	白沙鄉	後寮村	X4109AC44	水泥併桿
澎湖縣	白沙鄉	後寮村	X4009HC68	水泥桿
澎湖縣	馬公市	風櫃里	Y3780HC38	水泥桿
澎湖縣	馬公市	風櫃里	Y3780HD45	水泥桿
澎湖縣	馬公市	風櫃里	Y3780HE13	水泥桿
澎湖縣	馬公市	風櫃里	Y3780GE88	水泥桿
澎湖縣	馬公市	風櫃里	Y3781GA70	水泥併桿
澎湖縣	馬公市	風櫃里	Y3780GD14	水泥桿
澎湖縣	馬公市	風櫃里	Y3781AA60	水泥桿
澎湖縣	白沙鄉	小赤村	X4307DD81	水泥桿
澎湖縣	白沙鄉	小赤村	X4307CB99	水泥桿
澎湖縣	馬公市	時裡里	Y4077CE32	水泥桿
澎湖縣	馬公市	時裡里	Y4077DC52	水泥桿
澎湖縣	馬公市	時裡里	Y4077CD19	水泥併桿
澎湖縣	馬公市	時裡里	Y4077BD96	水泥併桿
澎湖縣	馬公市	時裡里	Y4077BD93	水泥併桿
澎湖縣	馬公市	時裡里	Y4077CC09	水泥併桿
澎湖縣	馬公市	時裡里	Y4077CC18	水泥併桿
澎湖縣	馬公市	時裡里	Y4077CC47	水泥併桿
澎湖縣	馬公市	時裡里	Y4077CC85	水泥桿
澎湖縣	馬公市	時裡里	Y4077DC24	水泥桿
澎湖縣	馬公市	案山里	Y4184CB62	水泥併桿
澎湖縣	馬公市	案山里	Y4184CB55	水泥桿
澎湖縣	馬公市	興仁里	Y4683GB24	水泥桿
澎湖縣	馬公市	興仁里	Y4683GB44	水泥桿
澎湖縣	馬公市	興仁里	Y4683GB57	水泥桿
澎湖縣	馬公市	興仁里	Y4683GC51	木桿
澎湖縣	馬公市	興仁里	Y4683GC44	木桿
澎湖縣	馬公市	興仁里	Y4683GC58	木桿
澎湖縣	馬公市	興仁里	Y4683GD53	水泥桿
澎湖縣	馬公市	興仁里	Y4683GD76	木桿
澎湖縣	馬公市	興仁里	Y4683HD09	木桿
澎湖縣	馬公市	興仁里	Y4683HE22	木桿
澎湖縣	馬公市	興仁里	Y4683HE44	木桿
澎湖縣	馬公市	興仁里	Y4683HE66	木桿
澎湖縣	馬公市	烏崁里	Y4784AA01	木桿
澎湖縣	馬公市	烏崁里	Y4784AA26	木桿
澎湖縣	馬公市	烏崁里	Y4784AB30	木桿
澎湖縣	馬公市	烏崁里	Y4784AB34	水泥桿
澎湖縣	馬公市	烏崁里	Y4784AB48	水泥桿
澎湖縣	馬公市	烏崁里	Y4784AC40	水泥桿
澎湖縣	馬公市	烏崁里	Y4784AC43	水泥桿
澎湖縣	馬公市	烏崁里	Y4784AC45	水泥桿
澎湖縣	馬公市	烏崁里	Y4784AC48	水泥桿
澎湖縣	馬公市	烏崁里	Y4784AD52	水泥桿
澎湖縣	馬公市	興仁里	Y4683GA01	水泥併桿
澎湖縣	馬公市	興仁里	Y4683GA13	水泥桿
澎湖縣	馬公市	興仁里	Y4683GA15	水泥桿
澎湖縣	馬公市	興仁里	Y4683GA18	水泥桿
澎湖縣	馬公市	興仁里	Y4683GB10	水泥桿
澎湖縣	望安鄉	將軍村	Y3441ED5960	木併桿
澎湖縣	望安鄉	將軍村	Y3441CE5483	木桿
澎湖縣	望安鄉	將軍村	Y3441CD2965	木桿
澎湖縣	望安鄉	將軍村	Y3542DE7656	木桿
澎湖縣	望安鄉	將軍村	Y3542HE3728	木桿
澎湖縣	望安鄉	將軍村	Y3642CD6753	木桿
澎湖縣	望安鄉	將軍村	Y3542EE7117	木桿
澎湖縣	望安鄉	將軍村	Y3542FE0127	木桿
澎湖縣	望安鄉	將軍村	Y3542FE8195	木桿
澎湖縣	望安鄉	將軍村	Y3542GE3579	木桿
澎湖縣	望安鄉	將軍村	Y3542GE6822	木桿
澎湖縣	望安鄉	將軍村	Y3543GA9197	木桿
澎湖縣	望安鄉	東安村	Y3242FD9341	木桿
澎湖縣	望安鄉	東安村	Y3342CC9785	木桿
澎湖縣	望安鄉	東安村	Y3342DC4782	木桿
澎湖縣	望安鄉	水垵村	Y3442BB5866	木桿
澎湖縣	望安鄉	東安村	Y3442CA9918	木併桿
澎湖縣	望安鄉	將軍村	Y3442DA0839	木桿
澎湖縣	望安鄉	將軍村	Y3442DA2705	木桿
澎湖縣	望安鄉	將軍村	Y3442DA5449	木桿
澎湖縣	望安鄉	將軍村	Y3442DA6368	木桿
澎湖縣	望安鄉	將軍村	Y3442DA8218	木桿
澎湖縣	望安鄉	將軍村	Y3442EA0059	木桿
澎湖縣	望安鄉	將軍村	Y3441EE3816	木桿
澎湖縣	望安鄉	將軍村	Y3441EE5714	木桿
澎湖縣	望安鄉	將軍村	Y3441EE7630	木桿
澎湖縣	望安鄉	將軍村	Y3441DC8496	木桿
澎湖縣	望安鄉	中社村	Y3145DA8058	木併桿
澎湖縣	望安鄉	中社村	Y3145AB1515	木桿
澎湖縣	望安鄉	中社村	Y3045HB6787	木桿
澎湖縣	望安鄉	中社村	Y3045HB2969	木桿
澎湖縣	望安鄉	中社村	Y3145BA2859	木桿
澎湖縣	望安鄉	東安村	Y3145HB6341	木桿
澎湖縣	望安鄉	東安村	Y3245AB3799	木桿
澎湖縣	望安鄉	水垵村	Y3146ED4966	木桿
澎湖縣	望安鄉	水垵村	Y3146EE5341	木桿
澎湖縣	望安鄉	水垵村	Y3146EE6995	木桿
澎湖縣	望安鄉	水垵村	Y3147EA9862	木桿
澎湖縣	七美鄉	東湖村	Y2308ED6270	木桿
澎湖縣	七美鄉	東湖村	Y2309EA4694	木桿
澎湖縣	七美鄉	東湖村	Y2309EB4053	水泥桿
澎湖縣	七美鄉	東湖村	Y2309EB5455	水泥桿
澎湖縣	七美鄉	東湖村	Y2309EB6843	水泥桿
澎湖縣	七美鄉	東湖村	Y2309EC7204	水泥桿
澎湖縣	七美鄉	東湖村	Y2309EC7683	木桿
澎湖縣	七美鄉	東湖村	Y2309EC0907	木桿
澎湖縣	七美鄉	東湖村	Y2309FD4007	木桿
澎湖縣	七美鄉	東湖村	Y2309FD7156	水泥桿
澎湖縣	七美鄉	東湖村	Y2309GD1235	木桿
澎湖縣	馬公市	復興里	Y2308ED1626	木桿
澎湖縣	馬公市	復興里	Y2308ED1626	木桿
澎湖縣	七美鄉	東湖村	Y2309EA3284	木桿
澎湖縣	湖西鄉	許家村	Y4590EA94	水泥桿
澎湖縣	湖西鄉	湖西村	Y4590CB93	水泥桿
澎湖縣	湖西鄉	湖西村	Y4590DB60	水泥桿
澎湖縣	湖西鄉	許家村	Y4590EA27	水泥桿
澎湖縣	白沙鄉	後寮村	X3907BB89	水泥桿
澎湖縣	白沙鄉	後寮村	X3907CB28	水泥桿
澎湖縣	白沙鄉	通梁村	X3906DE92	水泥桿
澎湖縣	白沙鄉	通梁村	X3906DD59	水泥桿
澎湖縣	白沙鄉	通梁村	X3906CD92	木桿
澎湖縣	白沙鄉	通梁村	X3906CC56	木桿
澎湖縣	白沙鄉	通梁村	X3906CC40	木桿
澎湖縣	白沙鄉	通梁村	X3906CB9129	木桿
澎湖縣	白沙鄉	通梁村	X3906DA6166	木桿
澎湖縣	白沙鄉	通梁村	X3905DE8950	木桿
澎湖縣	白沙鄉	後寮村	X3907DA16	水泥併桿
澎湖縣	白沙鄉	通梁村	X3906DE58	水泥桿
澎湖縣	白沙鄉	後寮村	X3807GA70	水泥併桿
澎湖縣	白沙鄉	後寮村	X3807GA23	水泥桿
澎湖縣	白沙鄉	後寮村	X3807FA95	木桿
澎湖縣	白沙鄉	後寮村	X3807FA57	木桿
澎湖縣	白沙鄉	港子村	X4404AB77	水泥桿
澎湖縣	白沙鄉	港子村	X4404AB96	水泥桿
澎湖縣	白沙鄉	港子村	X4404BB52	水泥桿
澎湖縣	白沙鄉	港子村	X4404BB80	水泥桿
澎湖縣	白沙鄉	港子村	X4305GA73	木桿
澎湖縣	白沙鄉	港子村	X4305GA16	木桿
澎湖縣	白沙鄉	港子村	X4305EA46	水泥桿
澎湖縣	白沙鄉	港子村	X4304HD98	木桿
澎湖縣	白沙鄉	港子村	X4304HE64	木桿
澎湖縣	白沙鄉	小赤村	X4306AB58	水泥桿
澎湖縣	白沙鄉	小赤村	X4306AB46	水泥桿
澎湖縣	白沙鄉	港子村	X4304HE69	水泥桿
澎湖縣	白沙鄉	港子村	X4304GE89	水泥桿
澎湖縣	湖西鄉	湖西村	Y5290CD17	水泥桿
澎湖縣	湖西鄉	湖西村	Y5291CC10	水泥桿
澎湖縣	湖西鄉	湖西村	Y5291CC14	木桿
澎湖縣	湖西鄉	湖西村	Y5290CE21	水泥桿
澎湖縣	湖西鄉	湖西村	Y5290CE04	水泥桿
澎湖縣	湖西鄉	湖西村	Y5290CE06	水泥桿
澎湖縣	湖西鄉	湖西村	Y5291CA24	水泥桿
澎湖縣	馬公市	安宅里	Y5290CE08	水泥併桿
澎湖縣	湖西鄉	湖西村	Y5291CA12	水泥桿
澎湖縣	湖西鄉	湖西村	Y5291CA29	水泥桿
澎湖縣	湖西鄉	湖西村	Y5291CB22	水泥桿
澎湖縣	湖西鄉	湖西村	Y5291CB26	水泥桿
澎湖縣	馬公市	菜園里	Y4484BA27	水泥桿
澎湖縣	馬公市	菜園里	Y4484BB30	水泥桿
澎湖縣	馬公市	菜園里	Y4484BB34	水泥桿
澎湖縣	馬公市	菜園里	Y4484BB67	水泥桿
澎湖縣	馬公市	菜園里	Y4483BE76	水泥桿
澎湖縣	馬公市	菜園里	Y4483BE64	水泥桿
澎湖縣	馬公市	菜園里	Y4483BE61	水泥桿
澎湖縣	馬公市	案山里	Y4184GA53	水泥桿
澎湖縣	馬公市	案山里	Y4184GA24	水泥桿
澎湖縣	馬公市	案山里	Y4184GA48	水泥桿
澎湖縣	馬公市	案山里	Y4184GB63	水泥桿
澎湖縣	馬公市	案山里	Y4184GB77	木桿
澎湖縣	馬公市	案山里	Y4184GB88	水泥桿
澎湖縣	馬公市	案山里	Y4184GC91	水泥桿
澎湖縣	馬公市	案山里	Y4184HC14	水泥桿
澎湖縣	馬公市	案山里	Y4184HC37	水泥併桿
澎湖縣	馬公市	案山里	Y4184HD83	水泥桿
澎湖縣	馬公市	前寮里	Y4284AD11	水泥桿
澎湖縣	馬公市	前寮里	Y4284AD40	水泥桿
澎湖縣	馬公市	前寮里	Y4284AC78	水泥桿
澎湖縣	馬公市	前寮里	Y4284BC17	水泥桿
澎湖縣	馬公市	前寮里	Y4284BC55	水泥併桿
澎湖縣	馬公市	前寮里	Y4284BC84	水泥桿
澎湖縣	馬公市	前寮里	Y4284CC23	水泥桿
澎湖縣	馬公市	前寮里	Y4284CC80	水泥桿
澎湖縣	馬公市	前寮里	Y4284CB68	水泥桿
澎湖縣	馬公市	前寮里	Y4284CB45	水泥桿
澎湖縣	白沙鄉	後寮村	X4109FE58	水泥桿
澎湖縣	白沙鄉	後寮村	X4110FA62	水泥桿
澎湖縣	白沙鄉	後寮村	X4110FA66	水泥桿
澎湖縣	白沙鄉	後寮村	X4110GB31	水泥桿
澎湖縣	白沙鄉	後寮村	X4110GB38	水泥桿
澎湖縣	白沙鄉	後寮村	X4110FC98	水泥桿
澎湖縣	白沙鄉	後寮村	X4110FD82	水泥桿
澎湖縣	白沙鄉	後寮村	X4110FD76	水泥桿
澎湖縣	白沙鄉	赤崁村	X4209AD32	水泥桿
澎湖縣	白沙鄉	赤崁村	X4209AD52	水泥桿
澎湖縣	白沙鄉	赤崁村	X4209AD94	水泥桿
澎湖縣	白沙鄉	後寮村	X4109FC04	水泥桿
澎湖縣	白沙鄉	後寮村	X4109FC78	水泥桿
澎湖縣	白沙鄉	後寮村	X4109GC18	水泥桿
澎湖縣	白沙鄉	後寮村	X4109HD41	水泥桿
澎湖縣	白沙鄉	後寮村	X4109HD81	水泥桿
澎湖縣	白沙鄉	後寮村	X4109FE33	水泥桿
澎湖縣	湖西鄉	隘門村	Y4885FC99	水泥桿
澎湖縣	湖西鄉	隘門村	Y4885CE92	水泥桿
澎湖縣	湖西鄉	隘門村	Y4885FD22	水泥桿
澎湖縣	湖西鄉	隘門村	Y4885ED36	水泥併桿
澎湖縣	湖西鄉	隘門村	Y4885DD79	水泥桿
澎湖縣	湖西鄉	隘門村	Y4985BE11	水泥桿
澎湖縣	湖西鄉	隘門村	Y4884HE76	水泥桿
澎湖縣	湖西鄉	隘門村	Y4984AD07	水泥桿
澎湖縣	湖西鄉	隘門村	Y4984AD50	水泥桿
澎湖縣	湖西鄉	隘門村	Y4984BC17	水泥桿
澎湖縣	湖西鄉	隘門村	Y4985BD02	水泥併桿
澎湖縣	湖西鄉	隘門村	Y4985AC55	水泥桿
澎湖縣	湖西鄉	隘門村	Y4985AB49	水泥桿
澎湖縣	湖西鄉	隘門村	Y4985AB36	水泥併桿
澎湖縣	湖西鄉	隘門村	Y4885HB87	水泥桿
澎湖縣	湖西鄉	隘門村	Y4985AB31	木桿
澎湖縣	湖西鄉	隘門村	Y4884FB67	水泥桿
澎湖縣	湖西鄉	隘門村	Y4884FA68	水泥桿
澎湖縣	湖西鄉	隘門村	Y4883FE79	水泥桿
澎湖縣	湖西鄉	隘門村	Y4884FA73	水泥桿
澎湖縣	湖西鄉	隘門村	Y4883FD79	木桿
澎湖縣	湖西鄉	隘門村	Y4884DD95	水泥桿
澎湖縣	湖西鄉	隘門村	Y4884FC85	水泥桿
澎湖縣	馬公市	興仁里	Y4583HD03	水泥桿
澎湖縣	湖西鄉	鼎灣村	Y4692EC02	水泥桿
澎湖縣	西嶼鄉	池東村	Y3292BC82	水泥併桿
澎湖縣	西嶼鄉	池東村	Y3292BC32	水泥桿
澎湖縣	西嶼鄉	池東村	Y3292AC33	水泥桿
澎湖縣	西嶼鄉	池東村	Y3192HC83	水泥桿
澎湖縣	西嶼鄉	池西村	Y3192HC43	水泥桿
澎湖縣	西嶼鄉	池東村	Y3192HC02	水泥桿
澎湖縣	西嶼鄉	橫礁村	X3601AE68	水泥桿
澎湖縣	西嶼鄉	內垵村	Y3187BC42	水泥桿
澎湖縣	西嶼鄉	大池村	Y3397DA20	水泥併桿
澎湖縣	西嶼鄉	大池村	Y3396DE69	水泥桿
澎湖縣	西嶼鄉	大池村	Y3396GE80	水泥桿
澎湖縣	西嶼鄉	大池村	Y3496AD15	水泥桿
澎湖縣	西嶼鄉	大池村	Y3396EE47	水泥桿
澎湖縣	西嶼鄉	大池村	Y3396FE05	水泥桿
澎湖縣	西嶼鄉	大池村	Y3396FE73	水泥桿
澎湖縣	西嶼鄉	外垵村	Y2886EC8911	水泥桿
澎湖縣	西嶼鄉	外垵村	Y2886EC98	水泥桿
澎湖縣	西嶼鄉	外垵村	Y2886FC45	木桿
澎湖縣	西嶼鄉	外垵村	Y2886GC53	木桿
澎湖縣	西嶼鄉	竹灣村	X3302HB0122	水泥桿
澎湖縣	西嶼鄉	竹灣村	X3302HB48	水泥桿
澎湖縣	西嶼鄉	竹灣村	X3302HC96	水泥桿
澎湖縣	西嶼鄉	池東村	Y3192BC78	水泥桿
澎湖縣	西嶼鄉	池東村	Y3192AD06	水泥桿
澎湖縣	西嶼鄉	池西村	Y3092HD28	水泥桿
澎湖縣	馬公市	鎖港里	Y4478FB55	水泥桿
澎湖縣	馬公市	鎖港里	Y4478GC28	水泥桿
澎湖縣	馬公市	烏崁里	Y4681DC14	水泥併桿
澎湖縣	馬公市	烏崁里	Y4681DC20	水泥桿
澎湖縣	馬公市	烏崁里	Y4681FA30	水泥桿
澎湖縣	湖西鄉	龍門村	Y5386GD13	木桿
澎湖縣	湖西鄉	龍門村	Y5386FD54	木桿
澎湖縣	湖西鄉	龍門村	Y5386FD26	木桿
澎湖縣	湖西鄉	龍門村	Y5484DE79	水泥桿
澎湖縣	湖西鄉	尖山村	Y5285FE9399	水泥桿
澎湖縣	湖西鄉	龍門村	Y5286GC63	木併桿
澎湖縣	湖西鄉	龍門村	Y5286GB59	木桿
澎湖縣	湖西鄉	龍門村	Y5286GB56	木桿
澎湖縣	湖西鄉	龍門村	Y5286GB54	木桿
澎湖縣	湖西鄉	龍門村	Y5286GB40	木桿
澎湖縣	湖西鄉	龍門村	Y5286GA48	木桿
澎湖縣	湖西鄉	龍門村	Y5286GA35	木桿
澎湖縣	湖西鄉	龍門村	Y5286GA30	木桿
澎湖縣	湖西鄉	龍門村	Y5386AC91	水泥桿
澎湖縣	湖西鄉	龍門村	Y5386AB8800	水泥併桿
澎湖縣	湖西鄉	龍門村	Y5386AA84	水泥桿
澎湖縣	湖西鄉	龍門村	Y5385HE88	水泥併桿
澎湖縣	湖西鄉	龍門村	Y5486AA00	木桿
澎湖縣	湖西鄉	龍門村	Y5486AA44	木桿
澎湖縣	湖西鄉	龍門村	Y5486AA97	木桿
澎湖縣	湖西鄉	龍門村	Y5486BB20	木桿
澎湖縣	湖西鄉	龍門村	Y5486BB53	木桿
澎湖縣	湖西鄉	龍門村	Y5486CB07	木桿
澎湖縣	白沙鄉	講美村	X4301HD54	水泥桿
澎湖縣	白沙鄉	講美村	X4401CB97	水泥併桿
澎湖縣	白沙鄉	講美村	X4301HD92	水泥桿
澎湖縣	白沙鄉	講美村	X4401AD21	水泥桿
澎湖縣	白沙鄉	講美村	X4401AD40	水泥桿
澎湖縣	白沙鄉	講美村	X4401AC88	水泥桿
澎湖縣	白沙鄉	港子村	X4401BC37	水泥桿
澎湖縣	白沙鄉	講美村	X4401BC54	水泥桿
澎湖縣	白沙鄉	講美村	X4401BC81	水泥併桿
澎湖縣	白沙鄉	講美村	X4401CB49	水泥桿
澎湖縣	白沙鄉	講美村	X4400CE94	水泥併桿
澎湖縣	白沙鄉	講美村	X4401FB84	水泥桿
澎湖縣	白沙鄉	講美村	X4400DE37	木桿
澎湖縣	白沙鄉	講美村	X4400DE79	木桿
澎湖縣	白沙鄉	講美村	X4401EA11	木桿
澎湖縣	白沙鄉	講美村	X4401EA34	木桿
澎湖縣	白沙鄉	講美村	X4401EA66	木桿
澎湖縣	白沙鄉	講美村	X4401EA98	木桿
澎湖縣	白沙鄉	講美村	X4401FB20	木桿
澎湖縣	白沙鄉	講美村	X4401DA74	木桿
澎湖縣	白沙鄉	講美村	X4401FB52	木桿
