縣市	行政區	村里	圖號坐標	型式
連江縣	北竿鄉	塘岐村	S1163DC6718	水泥桿
連江縣	北竿鄉	塘岐村	S1163DC9743	水泥桿
連江縣	北竿鄉	塘岐村	S1163EC2717	水泥桿
連江縣	北竿鄉	塘岐村	S1163EC4892	水泥桿
連江縣	北竿鄉	塘岐村	S1163EC7876	水泥桿
連江縣	北竿鄉	塘岐村	S1063HB2891	H桿
連江縣	北竿鄉	塘岐村	S1163FC0666	水泥桿
連江縣	北竿鄉	塘岐村	S1163FC3526	水泥桿
連江縣	北竿鄉	塘岐村	S1163FC6694	水泥桿
連江縣	北竿鄉	塘岐村	S1163FC9809	水泥桿
連江縣	北竿鄉	塘岐村	S1163FD8199	水泥桿
連江縣	北竿鄉	塘岐村	S1163GD0419	水泥桿
連江縣	北竿鄉	塘岐村	S1163GD1796	水泥桿
連江縣	北竿鄉	塘岐村	S1163GE7718	木桿
連江縣	北竿鄉	塘岐村	S1163GD3954	水泥桿
連江縣	北竿鄉	塘岐村	S1163GE5277	水泥桿
連江縣	北竿鄉	塘岐村	S1163GE7652	水泥桿
連江縣	北竿鄉	塘岐村	S1163GE8973	水泥桿
連江縣	北竿鄉	塘岐村	S1164HA0131	水泥桿
連江縣	北竿鄉	塘岐村	S1063HB5824	水泥桿
連江縣	北竿鄉	塘岐村	S1063HB8813	水泥桿
連江縣	北竿鄉	塘岐村	S1163AB0856	水泥桿
連江縣	北竿鄉	塘岐村	S1163AC3055	水泥桿
連江縣	北竿鄉	塘岐村	S1163AC5297	水泥桿
連江縣	北竿鄉	塘岐村	S1163AC8273	水泥桿
連江縣	北竿鄉	塘岐村	S1163BC1326	水泥桿
連江縣	南竿鄉	四維村	S0149GB3759	水泥桿
連江縣	南竿鄉	四維村	S0149GB2459	水泥桿
連江縣	南竿鄉	四維村	S0149GB2121	水泥桿
連江縣	南竿鄉	四維村	S0149GA3740	水泥桿
連江縣	南竿鄉	四維村	S0149GA4363	水泥桿
連江縣	南竿鄉	四維村	S0149GA5091	水泥桿
連江縣	南竿鄉	馬祖村	S0148GE4753	水泥桿
連江縣	南竿鄉	馬祖村	S0148GE4389	水泥桿
連江縣	南竿鄉	馬祖村	S0148HE4907	水泥桿
連江縣	南竿鄉	馬祖村	S0148HD6995	水泥桿
連江縣	南竿鄉	馬祖村	S0248AE0184	水泥桿
連江縣	南竿鄉	馬祖村	S0248AE4410	水泥桿
連江縣	南竿鄉	馬祖村	S0248AE7678	水泥桿
連江縣	南竿鄉	馬祖村	S0248AE9922	水泥桿
連江縣	南竿鄉	四維村	S0149GC5834	水泥桿
連江縣	南竿鄉	四維村	S0149GC6338	水泥桿
連江縣	南竿鄉	四維村	S0149GC5136	水泥桿
連江縣	南竿鄉	四維村	S0149ED3370	水泥桿
連江縣	南竿鄉	馬祖村	S0148GE4249	木桿
連江縣	南竿鄉	馬祖村	S0148HE0102	水泥桿
連江縣	南竿鄉	四維村	S0149ED8289	水泥桿
連江縣	南竿鄉	四維村	S0149FD3313	水泥桿
連江縣	南竿鄉	四維村	S0149FD7079	水泥桿
連江縣	南竿鄉	四維村	S0149GD3032	水泥桿
連江縣	南竿鄉	四維村	S0149GC7674	水泥桿
連江縣	南竿鄉	仁愛村	S0243DA0238	水泥桿
連江縣	莒光鄉	青帆村	S0305CE7679	水泥桿
連江縣	莒光鄉	西坵村	S0306CA0438	木桿
連江縣	莒光鄉	西坵村	S0306FA8905	水泥桿
連江縣	莒光鄉	西坵村	S0306FA3849	水泥桿
連江縣	莒光鄉	西坵村	S0306FA0422	水泥桿
連江縣	莒光鄉	青帆村	S0306EA4290	水泥桿
連江縣	莒光鄉	西坵村	S0306EA1160	水泥桿
連江縣	莒光鄉	青帆村	S0306DA6364	水泥桿
連江縣	莒光鄉	青帆村	S0306DA7401	水泥桿
連江縣	莒光鄉	青帆村	S0306DA2090	水泥桿
連江縣	莒光鄉	青帆村	S0305CE9646	水泥桿
連江縣	南竿鄉	四維村	S0305CE6101	木桿
連江縣	南竿鄉	介壽村	S0546AE2096	水泥桿
連江縣	南竿鄉	介壽村	S0546BB2804	水泥桿
連江縣	南竿鄉	介壽村	S0546BC6094	水泥桿
連江縣	南竿鄉	介壽村	S0546BC7526	木桿
連江縣	南竿鄉	介壽村	S0546BC2537	木桿
連江縣	南竿鄉	介壽村	S0546CC1664	木桿
連江縣	南竿鄉	介壽村	S0546CC4856	木桿
連江縣	南竿鄉	介壽村	S0546CD6023	木桿
連江縣	南竿鄉	介壽村	S0546CC2241	水泥桿
連江縣	南竿鄉	介壽村	S0546CC6483	木桿
連江縣	南竿鄉	介壽村	S0546AE2081	水泥桿
連江縣	南竿鄉	介壽村	S0546AD2853	木桿
連江縣	南竿鄉	介壽村	S0546AD2632	木桿
連江縣	南竿鄉	介壽村	S0546AD2337	木桿
連江縣	南竿鄉	介壽村	S0546AC0975	水泥桿
連江縣	南竿鄉	福沃村	S0446HC9511	木桿
連江縣	南竿鄉	介壽村	S0546AC2378	木桿
連江縣	南竿鄉	介壽村	S0546AC7237	水泥桿
連江縣	南竿鄉	介壽村	S0546EB6929	木桿
連江縣	南竿鄉	介壽村	S0546EC7699	木桿
連江縣	南竿鄉	介壽村	S0546FD2440	木桿
連江縣	南竿鄉	介壽村	S0546FD0409	木桿
連江縣	南竿鄉	介壽村	S0546FB1177	木桿
連江縣	南竿鄉	介壽村	S0546DD4190	木桿
連江縣	南竿鄉	介壽村	S0546DD3067	木桿
連江縣	南竿鄉	介壽村	S0546DD5181	木桿
連江縣	南竿鄉	介壽村	S0546DD7165	水泥桿
連江縣	南竿鄉	珠螺村	S0346BA4529	木桿
連江縣	南竿鄉	珠螺村	S0346BA5801	木桿
連江縣	南竿鄉	珠螺村	S0346BB7091	木桿
連江縣	南竿鄉	珠螺村	S0346BB7356	木桿
連江縣	南竿鄉	珠螺村	S0346BB4577	水泥桿
連江縣	南竿鄉	珠螺村	S0346BB1424	水泥桿
連江縣	南竿鄉	珠螺村	S0346AB8615	木桿
連江縣	南竿鄉	馬祖村	S0147BB6508	木桿
連江縣	南竿鄉	馬祖村	S0148CA6448	木桿
連江縣	南竿鄉	馬祖村	S0148GE0317	木桿
連江縣	南竿鄉	四維村	S0148FD6984	木桿
連江縣	南竿鄉	四維村	S0148FD6578	木桿
連江縣	南竿鄉	馬祖村	S0148FD5299	木桿
連江縣	南竿鄉	馬祖村	S0245FB2203	木桿
連江縣	南竿鄉	介壽村	S0546AC9033	水泥桿
連江縣	南竿鄉	清水村	S0444CE5579	水泥桿
連江縣	南竿鄉	清水村	S0344HE7922	水泥桿
連江縣	南竿鄉	清水村	S0345GA7085	水泥桿
連江縣	南竿鄉	清水村	S0344EE1123	水泥桿
連江縣	南竿鄉	清水村	S0344ED0892	水泥桿
連江縣	南竿鄉	清水村	S0344ED2470	水泥桿
連江縣	南竿鄉	清水村	S0344EC0993	水泥桿
連江縣	南竿鄉	清水村	S0344EC2731	水泥桿
連江縣	南竿鄉	清水村	S0344EC5832	水泥桿
連江縣	南竿鄉	清水村	S0344EC8976	水泥桿
連江縣	南竿鄉	清水村	S0344FD1085	水泥桿
連江縣	南竿鄉	清水村	S0344GE4978	水泥桿
連江縣	南竿鄉	清水村	S0344GE0868	水泥桿
連江縣	南竿鄉	清水村	S0344FE7956	水泥桿
連江縣	南竿鄉	清水村	S0344FE3995	水泥桿
連江縣	南竿鄉	清水村	S0344EE8662	水泥桿
連江縣	南竿鄉	清水村	S0345FA0019	水泥桿
連江縣	南竿鄉	清水村	S0344EE6306	水泥桿
連江縣	南竿鄉	清水村	S0344EE2456	H桿
連江縣	南竿鄉	清水村	S0345AB7970	水泥桿
連江縣	南竿鄉	清水村	S0345AC9144	水泥桿
連江縣	南竿鄉	清水村	S0345BC0301	水泥桿
連江縣	南竿鄉	清水村	S0345BC1428	水泥桿
連江縣	南竿鄉	清水村	S0345BC0572	木桿
連江縣	南竿鄉	清水村	S0345BD1046	水泥桿
連江縣	南竿鄉	清水村	S0345FB7605	水泥桿
連江縣	南竿鄉	清水村	S0345FB8590	水泥桿
連江縣	南竿鄉	介壽村	S0647AE9236	水泥桿
連江縣	南竿鄉	介壽村	S0647AE92	水泥桿
連江縣	南竿鄉	介壽村	S0647BE2010	水泥桿
連江縣	南竿鄉	介壽村	S0647BE3253	水泥桿
連江縣	南竿鄉	介壽村	S0648DE6885	木桿
連江縣	南竿鄉	介壽村	S0648EE1733	水泥桿
連江縣	南竿鄉	介壽村	S0648EE2641	水泥桿
連江縣	南竿鄉	復興村	S0547ED8460	H桿
連江縣	南竿鄉	復興村	S0547FD0024	H桿
連江縣	南竿鄉	清水村	S0344ED1176	水泥桿
連江縣	南竿鄉	福沃村	S0447FA7988	木桿
連江縣	南竿鄉	福沃村	S0447FA5736	木桿
連江縣	南竿鄉	福沃村	S0447FA3581	木桿
連江縣	南竿鄉	福沃村	S0446AB0909	木桿
連江縣	南竿鄉	清水村	S0345FE1822	木桿
連江縣	南竿鄉	福沃村	S0447GA0705	木桿
連江縣	南竿鄉	福沃村	S0447GA1985	水泥桿
連江縣	南竿鄉	復興村	S0447FB7085	木桿
連江縣	南竿鄉	福沃村	S0447GB5564	水泥桿
連江縣	南竿鄉	福沃村	S0447GB3459	木桿
連江縣	南竿鄉	福沃村	S0447GB1485	木桿
連江縣	南竿鄉	福沃村	S0447GB0502	木桿
連江縣	南竿鄉	福沃村	S0447FB8801	水泥桿
連江縣	南竿鄉	福沃村	S0447FC5174	H桿
連江縣	南竿鄉	福沃村	S0446AA0050	木桿
連江縣	南竿鄉	清水村	S0345HE9896	木桿
連江縣	南竿鄉	清水村	S0345HE9609	木桿
連江縣	南竿鄉	福沃村	S0446DE1362	木桿
連江縣	南竿鄉	清水村	S0345HC0947	木桿
連江縣	南竿鄉	福沃村	S0446EE0202	木桿
連江縣	南竿鄉	福沃村	S0446EE0292	木桿
連江縣	南竿鄉	福沃村	S0446EE1034	木桿
連江縣	南竿鄉	清水村	S0345GE0130	水泥桿
連江縣	南竿鄉	清水村	S0345FE9314	水泥桿
連江縣	南竿鄉	清水村	S0345FD8902	水泥桿
連江縣	南竿鄉	清水村	S0345FD6762	水泥桿
連江縣	南竿鄉	福沃村	S0446DE5036	水泥桿
連江縣	南竿鄉	福沃村	S0446DD58	木桿
連江縣	南竿鄉	福沃村	S0446DD2961	木桿
連江縣	南竿鄉	福沃村	S0446CD9908	木桿
連江縣	南竿鄉	福沃村	S0446CE5007	木桿
連江縣	南竿鄉	福沃村	S0446CE1117	木桿
連江縣	南竿鄉	福沃村	S0446BE7223	木桿
連江縣	南竿鄉	清水村	S0345GD3889	水泥桿
連江縣	南竿鄉	清水村	S0345HE0204	木桿
連江縣	南竿鄉	清水村	S0345HD2936	木桿
連江縣	南竿鄉	清水村	S0345HD4915	木桿
連江縣	南竿鄉	清水村	S0345GD7722	木桿
連江縣	南竿鄉	清水村	S0345HD0560	水泥併桿
連江縣	南竿鄉	清水村	S0346HA4367	木桿
連江縣	南竿鄉	福沃村	S0447EA8380	木桿
連江縣	南竿鄉	福沃村	S0447FC4305	水泥桿
連江縣	南竿鄉	福沃村	S0447FA4098	水泥桿
連江縣	南竿鄉	福沃村	S0447FA5363	水泥桿
連江縣	南竿鄉	清水村	S0345HD13	木桿
連江縣	南竿鄉	福沃村	S0446EE9682	木桿
連江縣	南竿鄉	清水村	S0345GD9956	木桿
連江縣	南竿鄉	清水村	S0345HE4126	木桿
連江縣	南竿鄉	清水村	S0345FD0469	木桿
連江縣	南竿鄉	福沃村	S0446AC0579	木桿
連江縣	南竿鄉	福沃村	S0446AC3328	木桿
連江縣	南竿鄉	馬祖村	S0147GE6434	木桿
連江縣	南竿鄉	馬祖村	S0147HE0524	木桿
連江縣	南竿鄉	馬祖村	S0147GE3633	水泥桿
連江縣	南竿鄉	馬祖村	S0148HB0022	H桿
連江縣	南竿鄉	馬祖村	S0148GB9083	水泥桿
連江縣	南竿鄉	馬祖村	S0148HB1401	水泥桿
連江縣	南竿鄉	馬祖村	S0148HB1798	水泥桿
連江縣	南竿鄉	馬祖村	S0148HC2136	水泥桿
連江縣	南竿鄉	馬祖村	S0148HC2595	水泥桿
連江縣	南竿鄉	馬祖村	S0148HD3040	水泥桿
連江縣	南竿鄉	馬祖村	S0148HD6119	水泥桿
連江縣	南竿鄉	馬祖村	S0148HD9387	水泥桿
連江縣	南竿鄉	馬祖村	S0248AD1754	水泥桿
連江縣	南竿鄉	四維村	S0248AE3141	水泥桿
連江縣	南竿鄉	馬祖村	S0248AE5346	水泥桿
連江縣	南竿鄉	馬祖村	S0248AE9634	水泥桿
連江縣	南竿鄉	馬祖村	S0248BE0858	水泥桿
連江縣	南竿鄉	四維村	S0249BB3582	水泥桿
連江縣	南竿鄉	四維村	S0249BB5817	水泥桿
連江縣	南竿鄉	四維村	S0249AC9602	水泥桿
連江縣	南竿鄉	四維村	S0249AC5941	水泥桿
連江縣	南竿鄉	四維村	S0249AD7296	水泥桿
連江縣	南竿鄉	四維村	S0249BD1513	水泥桿
連江縣	南竿鄉	四維村	S0249BD2853	水泥併桿
連江縣	南竿鄉	四維村	S0249BE4070	木桿
連江縣	南竿鄉	四維村	S0249BE3155	水泥桿
連江縣	南竿鄉	四維村	S0249BE7555	木桿
連江縣	南竿鄉	四維村	S0249CE1429	木桿
連江縣	南竿鄉	四維村	S0249CE3185	木桿
連江縣	南竿鄉	四維村	S0249CE4360	木桿
連江縣	南竿鄉	四維村	S0249BE4629	水泥桿
連江縣	南竿鄉	珠螺村	S0247EC3381	水泥桿
連江縣	南竿鄉	珠螺村	S0247EC6740	木桿
連江縣	南竿鄉	珠螺村	S0247EC9798	水泥桿
連江縣	南竿鄉	珠螺村	S0247FC4746	水泥桿
連江縣	南竿鄉	珠螺村	S0247FD7056	水泥桿
連江縣	南竿鄉	珠螺村	S0247FD9370	水泥桿
連江縣	南竿鄉	清水村	S0346DA8282	水泥桿
連江縣	南竿鄉	珠螺村	S0246FE6305	木桿
連江縣	南竿鄉	珠螺村	S0246EE8019	木桿
連江縣	南竿鄉	珠螺村	S0246ED1856	木桿
連江縣	南竿鄉	珠螺村	S0247GA5771	水泥桿
連江縣	南竿鄉	清水村	S0345CD7602	水泥桿
連江縣	南竿鄉	清水村	S0345CD7559	水泥桿
連江縣	南竿鄉	清水村	S0345BC0508	水泥桿
連江縣	南竿鄉	清水村	S0345BC1751	H桿
連江縣	南竿鄉	清水村	S0345BC3828	水泥桿
連江縣	南竿鄉	清水村	S0345BD4051	水泥桿
連江縣	南竿鄉	清水村	S0345BD5282	水泥併桿
連江縣	南竿鄉	清水村	S0345BD9338	水泥桿
連江縣	南竿鄉	清水村	S0345CD28	木桿
連江縣	南竿鄉	清水村	S0345CD4737	水泥桿
連江縣	南竿鄉	四維村	S0249BC3026	水泥桿
連江縣	南竿鄉	珠螺村	S0247EB0874	水泥桿
連江縣	莒光鄉	大坪村	S0802FE0552	水泥桿
連江縣	南竿鄉	馬祖村	S0245CB8378	水泥桿
連江縣	北竿鄉	塘岐村	S1063HB7457	水泥桿
連江縣	北竿鄉	塘岐村	S1061DB0460	水泥桿
連江縣	北竿鄉	塘岐村	S1062CC6956	水泥桿
連江縣	北竿鄉	塘岐村	S1062CC1931	木桿
連江縣	北竿鄉	塘岐村	S1062CC0455	木桿
連江縣	北竿鄉	塘岐村	S1062BB9996	木桿
連江縣	北竿鄉	塘岐村	S1063FC6089	水泥桿
連江縣	北竿鄉	塘岐村	S1062CE6407	木桿
連江縣	北竿鄉	塘岐村	S1063HB1951	木桿
連江縣	北竿鄉	塘岐村	S1061DB2794	水泥桿
連江縣	北竿鄉	塘岐村	S1063FB5622	木桿
連江縣	北竿鄉	塘岐村	S1061DB4864	水泥桿
連江縣	北竿鄉	塘岐村	S1061DC5118	水泥併桿
連江縣	北竿鄉	塘岐村	S1061DC6551	水泥併桿
連江縣	北竿鄉	塘岐村	S1061DC5694	水泥併桿
連江縣	北竿鄉	塘岐村	S1062CA8278	木桿
連江縣	北竿鄉	塘岐村	S1062CB9320	木桿
連江縣	北竿鄉	塘岐村	S1062DB0108	水泥桿
連江縣	北竿鄉	塘岐村	S1062CB5344	木桿
連江縣	南竿鄉	復興村	S0548GC9938	木桿
連江縣	南竿鄉	復興村	S0548EA4517	水泥桿
連江縣	南竿鄉	復興村	S0548DA6983	木桿
連江縣	南竿鄉	復興村	S0548DA1970	木桿
連江縣	南竿鄉	復興村	S0548CA5778	木桿
連江縣	南竿鄉	復興村	S0548CB7250	木桿
連江縣	南竿鄉	復興村	S0548EA8848	水泥併桿
連江縣	南竿鄉	復興村	S0548FB0192	木桿
連江縣	南竿鄉	復興村	S0548FB0284	木桿
連江縣	南竿鄉	復興村	S0548FB6554	木桿
連江縣	南竿鄉	復興村	S0548FB9765	木桿
連江縣	南竿鄉	復興村	S0548GB0844	木桿
連江縣	南竿鄉	復興村	S0548FB8935	木桿
連江縣	南竿鄉	復興村	S0548FC9237	木桿
連江縣	南竿鄉	復興村	S0548FC9553	木桿
連江縣	南竿鄉	復興村	S0548FB5958	木桿
連江縣	南竿鄉	復興村	S0548FC4196	木桿
連江縣	南竿鄉	復興村	S0548EB8597	木桿
連江縣	南竿鄉	復興村	S0548EB5806	木桿
連江縣	南竿鄉	復興村	S0548EC72	木桿
連江縣	南竿鄉	復興村	S0548EC6244	木桿
連江縣	南竿鄉	復興村	S0548DA1445	木桿
連江縣	南竿鄉	復興村	S0548CA6158	木桿
連江縣	南竿鄉	復興村	S0547CE1985	木桿
連江縣	南竿鄉	復興村	S0548DB6737	木桿
連江縣	莒光鄉	西坵村	S0306GD0003	水泥桿
連江縣	北竿鄉	塘岐村	S1162CB3850	水泥併桿
連江縣	北竿鄉	塘岐村	S1162CC6162	木桿
連江縣	北竿鄉	塘岐村	S1162CC4459	木桿
連江縣	北竿鄉	塘岐村	S1162CC2841	木桿
連江縣	北竿鄉	塘岐村	S1162CD0201	木桿
連江縣	北竿鄉	塘岐村	S1162CD4433	木桿
連江縣	北竿鄉	塘岐村	S1162CD6712	木桿
連江縣	北竿鄉	塘岐村	S1162CC9599	木桿
連江縣	北竿鄉	塘岐村	S1162DD3090	木桿
連江縣	北竿鄉	塘岐村	S1162DD7485	木桿
連江縣	北竿鄉	塘岐村	S1162ED2939	木桿
連江縣	北竿鄉	塘岐村	S1162EE4304	木桿
連江縣	北竿鄉	塘岐村	S1162EE5730	水泥桿
連江縣	南竿鄉	津沙村	S0145FD0770	水泥桿
連江縣	南竿鄉	津沙村	S0145FE2094	水泥桿
連江縣	莒光鄉	田沃村	S0407FB9789	水泥桿
連江縣	莒光鄉	田沃村	S0407GB0739	水泥桿
連江縣	莒光鄉	田沃村	S0407GB0393	水泥桿
連江縣	莒光鄉	田沃村	S0407GB2071	水泥桿
連江縣	莒光鄉	田沃村	S0407GA3513	水泥桿
連江縣	莒光鄉	田沃村	S0407GA5168	水泥桿
連江縣	莒光鄉	田沃村	S0406GE4749	水泥桿
連江縣	莒光鄉	田沃村	S0406GE5495	水泥桿
連江縣	莒光鄉	田沃村	S0406GE7286	水泥桿
連江縣	莒光鄉	田沃村	S0406GE9173	水泥桿
連江縣	莒光鄉	田沃村	S0406HD0899	水泥桿
連江縣	莒光鄉	田沃村	S0406HD3555	水泥桿
連江縣	莒光鄉	田沃村	S0407GB4853	水泥桿
連江縣	莒光鄉	田沃村	S0407GB8835	水泥桿
連江縣	莒光鄉	田沃村	S0407GB8739	水泥桿
連江縣	莒光鄉	田沃村	S0407HB2954	水泥桿
連江縣	莒光鄉	田沃村	S0407HC6020	水泥桿
連江縣	南竿鄉	福沃村	S0507AB0917	水泥桿
連江縣	南竿鄉	福沃村	S0507AB2993	水泥桿
連江縣	莒光鄉	田沃村	S0507AB5917	水泥桿
連江縣	莒光鄉	田沃村	S0507AC8018	水泥桿
連江縣	莒光鄉	田沃村	S0507BC1263	水泥桿
連江縣	莒光鄉	田沃村	S0507BC4368	水泥桿
連江縣	莒光鄉	田沃村	S0507BC6658	水泥桿
連江縣	莒光鄉	田沃村	S0507BC9966	水泥桿
連江縣	莒光鄉	田沃村	S0507CD6361	水泥桿
連江縣	南竿鄉	福沃村	S0507AB5206	木桿
連江縣	莒光鄉	田沃村	S0507CD3117	木桿
連江縣	莒光鄉	田沃村	S0507DD0334	木桿
連江縣	莒光鄉	田沃村	S0507DD0452	木桿
連江縣	東引鄉	中柳村	S7398AB6335	木桿
連江縣	東引鄉	中柳村	S7398AB9601	木桿
連江縣	南竿鄉	馬祖村	S0246AA57	水泥桿
連江縣	南竿鄉	馬祖村	S0246AB4057	水泥桿
連江縣	南竿鄉	馬祖村	S0246AB3327	水泥桿
連江縣	南竿鄉	珠螺村	S0246AA6534	水泥桿
連江縣	南竿鄉	珠螺村	S0246AA4837	水泥桿
連江縣	南竿鄉	珠螺村	S0246AB4223	水泥桿
連江縣	南竿鄉	珠螺村	S0246AB1469	水泥併桿
連江縣	南竿鄉	馬祖村	S0146HB9515	水泥桿
連江縣	南竿鄉	馬祖村	S0146HB7544	水泥桿
連江縣	東引鄉	樂華村	S7294DD0049	水泥桿
連江縣	東引鄉	樂華村	S7294EE0515	水泥桿
連江縣	東引鄉	樂華村	S7294DD6865	水泥桿
連江縣	東引鄉	樂華村	S7294DD3552	水泥桿
連江縣	東引鄉	樂華村	S7294DD1370	水泥桿
連江縣	東引鄉	樂華村	S7294CD9093	水泥桿
連江縣	東引鄉	樂華村	S7294CD9007	水泥桿
連江縣	東引鄉	樂華村	S7294CD9217	水泥桿
連江縣	東引鄉	樂華村	S7194GC6921	木桿
連江縣	東引鄉	樂華村	S7294CD7564	水泥桿
連江縣	東引鄉	樂華村	S7194GD2053	木桿
連江縣	東引鄉	樂華村	S7294CD6832	水泥桿
連江縣	東引鄉	樂華村	S7194FC9963	水泥桿
連江縣	東引鄉	樂華村	S7294CE5006	水泥桿
連江縣	東引鄉	樂華村	S7294CE3277	水泥桿
連江縣	東引鄉	樂華村	S7294CE1513	水泥桿
連江縣	東引鄉	樂華村	S7295FB4272	水泥桿
連江縣	東引鄉	樂華村	S7295FB4530	水泥桿
連江縣	東引鄉	樂華村	S7294BE9737	水泥桿
連江縣	東引鄉	樂華村	S7295BA8069	水泥桿
連江縣	東引鄉	樂華村	S7295BA8483	水泥桿
連江縣	東引鄉	樂華村	S7295BA7114	水泥桿
連江縣	東引鄉	樂華村	S7194HE4104	水泥桿
連江縣	東引鄉	樂華村	S7194HD3803	水泥桿
連江縣	東引鄉	樂華村	S7194HD1560	水泥桿
連江縣	東引鄉	樂華村	S7194HD0205	水泥桿
連江縣	東引鄉	樂華村	S7194GC8855	水泥桿
連江縣	東引鄉	樂華村	S7194HC1799	水泥桿
連江縣	東引鄉	樂華村	S7194HC4793	水泥桿
連江縣	東引鄉	樂華村	S7194HC7372	木桿
連江縣	東引鄉	樂華村	S7194HC8648	水泥桿
連江縣	東引鄉	樂華村	S7294BE5836	水泥桿
連江縣	東引鄉	樂華村	S7295BA3455	木桿
連江縣	東引鄉	樂華村	S7295AA8379	水泥桿
連江縣	東引鄉	樂華村	S7295AA7548	水泥桿
連江縣	東引鄉	樂華村	S7294BE2528	水泥桿
連江縣	東引鄉	樂華村	S7294BE0308	水泥桿
連江縣	東引鄉	樂華村	S7294AE7280	水泥桿
連江縣	東引鄉	樂華村	S7294AD5964	水泥桿
連江縣	東引鄉	樂華村	S7294AD8895	水泥桿
連江縣	東引鄉	樂華村	S7294BD2707	水泥桿
連江縣	東引鄉	樂華村	S7294BD4660	水泥桿
連江縣	東引鄉	樂華村	S7294BD6366	水泥桿
連江縣	東引鄉	樂華村	S7294AD1952	木桿
連江縣	東引鄉	樂華村	S7294AD3969	水泥桿
連江縣	東引鄉	樂華村	S7194HE9071	水泥桿
連江縣	東引鄉	樂華村	S7194HE7057	木桿
連江縣	東引鄉	樂華村	S7194HE7482	木桿
連江縣	東引鄉	樂華村	S7194HE7993	木桿
連江縣	東引鄉	樂華村	S7295CA0629	水泥桿
連江縣	東引鄉	樂華村	S7295CA1944	水泥桿
連江縣	東引鄉	樂華村	S7295CB2241	水泥桿
連江縣	東引鄉	樂華村	S7295CB3531	水泥桿
連江縣	東引鄉	樂華村	S7295CB6550	水泥桿
連江縣	東引鄉	樂華村	S7295CB8428	水泥桿
連江縣	東引鄉	樂華村	S7295CB9792	水泥桿
連江縣	東引鄉	樂華村	S7295CB7120	水泥桿
連江縣	東引鄉	樂華村	S7295DB1519	木桿
連江縣	東引鄉	樂華村	S7295DB2790	木桿
連江縣	東引鄉	樂華村	S7295DB4905	木桿
連江縣	東引鄉	樂華村	S7295CB9617	水泥桿
連江縣	東引鄉	樂華村	S7295CB1504	水泥桿
連江縣	東引鄉	樂華村	S7295BB8515	水泥桿
連江縣	東引鄉	樂華村	S7295BB9266	木桿
連江縣	東引鄉	樂華村	S7295BB4109	木桿
連江縣	東引鄉	樂華村	S7295BB7849	水泥桿
連江縣	東引鄉	樂華村	S7295BB8913	水泥桿
連江縣	東引鄉	樂華村	S7295CB0916	水泥桿
連江縣	東引鄉	樂華村	S7295BC9049	水泥桿
連江縣	東引鄉	樂華村	S7295FB1247	水泥桿
連江縣	東引鄉	樂華村	S7295BC5171	水泥桿
連江縣	東引鄉	樂華村	S7295BC2283	水泥桿
連江縣	東引鄉	樂華村	S7295EB7389	水泥桿
連江縣	東引鄉	樂華村	S7295EB7627	水泥桿
連江縣	東引鄉	樂華村	S7295EB5930	水泥桿
連江縣	東引鄉	樂華村	S7295EC5390	水泥桿
連江縣	東引鄉	樂華村	S7295EC7744	水泥桿
連江縣	東引鄉	樂華村	S7295EC5962	水泥桿
連江縣	東引鄉	樂華村	S7194GD0562	水泥桿
連江縣	東引鄉	樂華村	S7194FD9315	水泥桿
連江縣	東引鄉	樂華村	S7295EB7319	木桿
連江縣	東引鄉	樂華村	S7295EB5044	木桿
連江縣	東引鄉	樂華村	S7194DD9869	水泥桿
連江縣	東引鄉	樂華村	S7194DD8497	木桿
連江縣	東引鄉	樂華村	S7194DD9124	木桿
連江縣	東引鄉	樂華村	S7194DC9808	木桿
連江縣	東引鄉	樂華村	S7194DC8513	木桿
連江縣	東引鄉	樂華村	S7295EA3621	木桿
連江縣	東引鄉	樂華村	S7194BB70	木桿
連江縣	東引鄉	樂華村	S7194BA3874	木桿
連江縣	東引鄉	樂華村	S7194BB4235	木桿
連江縣	東引鄉	樂華村	S7295EA2213	木桿
連江縣	東引鄉	樂華村	S7294EE0779	木桿
連江縣	東引鄉	樂華村	S7294DE9216	木桿
連江縣	北竿鄉	塘岐村	S0961HA08	木桿
連江縣	北竿鄉	塘岐村	S1061BE3458	木桿
連江縣	北竿鄉	塘岐村	S0961FD6358	木桿
連江縣	北竿鄉	塘岐村	S0961GC3723	木桿
連江縣	北竿鄉	塘岐村	S1061AD5813	木桿
連江縣	北竿鄉	橋仔村	S1063CE3013	水泥桿
連江縣	北竿鄉	芹壁村	S0962FE7411	水泥桿
連江縣	北竿鄉	橋仔村	S1064GB1514	木桿
連江縣	北竿鄉	橋仔村	S1064EA5173	水泥桿
連江縣	東引鄉	中柳村	S7496CA5239	木桿
連江縣	東引鄉	中柳村	S7396CD7836	木桿
連江縣	東引鄉	中柳村	S7396CD9336	木桿
連江縣	東引鄉	樂華村	S7396DC1774	木桿
連江縣	南竿鄉	清水村	S0446AC3693	水泥桿
連江縣	南竿鄉	介壽村	S0545HD0886	水泥桿
連江縣	南竿鄉	介壽村	S0545HE1810	水泥桿
連江縣	南竿鄉	介壽村	S0545HE2571	水泥桿
連江縣	南竿鄉	介壽村	S0545HE1179	水泥桿
連江縣	南竿鄉	介壽村	S0546GB4759	水泥桿
連江縣	南竿鄉	介壽村	S0546GB5403	水泥桿
