縣市	行政區	村里	圖號坐標	型式
臺中市	新社區	福興里	G8345GE52	水泥桿
臺中市	新社區	福興里	G8345GE12	水泥桿
臺中市	新社區	福興里	G8345GE30	水泥桿
臺中市	新社區	福興里	G8345GD25	水泥桿
臺中市	新社區	福興里	G8345GD23	水泥桿
臺中市	新社區	福興里	G8346FB96	水泥桿
臺中市	新社區	福興里	G8444AB94	水泥桿
臺中市	新社區	福興里	G8444BC46	水泥桿
臺中市	新社區	福興里	G8444AB80	水泥桿
臺中市	新社區	福興里	G8444AA75	水泥桿
臺中市	新社區	福興里	G8444AA80	水泥桿
臺中市	新社區	福興里	G8346GB14	水泥桿
臺中市	和平區	天輪里	G8443BC06	水泥桿
臺中市	新社區	福興里	G8443AA88	水泥桿
臺中市	和平區	天輪里	G8443GA88	水泥桿
臺中市	新社區	福興里	G8443BA14	水泥桿
臺中市	新社區	福興里	G8443BA52	水泥桿
臺中市	新社區	福興里	G8346GB32	水泥桿
臺中市	新社區	福興里	G8442BE78	水泥桿
臺中市	新社區	福興里	G8442BE83	水泥併桿
臺中市	新社區	福興里	G8442CD18	水泥桿
臺中市	新社區	福興里	G8346GA49	水泥併桿
臺中市	新社區	福興里	G8346GA87	水泥併桿
臺中市	新社區	福興里	G8346HA18	水泥桿
臺中市	新社區	福興里	G8346HA48	水泥桿
臺中市	新社區	福興里	G8346HA69	水泥併桿
臺中市	東勢區	慶福里	G8050FA30	水泥桿
臺中市	東勢區	慶福里	G7947AC76	水泥桿
臺中市	東勢區	慶福里	G7948FB62	木桿
臺中市	東勢區	慶福里	G7948GB16	水泥桿
臺中市	東勢區	慶福里	G7948GB49	水泥桿
臺中市	東勢區	慶福里	G7948GC50	水泥桿
臺中市	東勢區	慶福里	G7948GB78	水泥桿
臺中市	東勢區	慶福里	G7948HB05	水泥併桿
臺中市	東勢區	慶福里	G7948HB35	水泥併桿
臺中市	東勢區	慶福里	G7948HB53	水泥桿
臺中市	東勢區	慶福里	G7948HB82	水泥桿
臺中市	東勢區	慶福里	G8048AB22	水泥桿
臺中市	東勢區	慶福里	G8048AB72	水泥桿
臺中市	東勢區	慶福里	G7948HC29	水泥桿
臺中市	東勢區	慶福里	G7948HD61	水泥桿
臺中市	東勢區	慶福里	G7948HD96	水泥桿
臺中市	東勢區	慶福里	G8048AD09	水泥桿
臺中市	東勢區	慶福里	G7948HC97	木桿
臺中市	東勢區	慶福里	G8048CC08	水泥桿
臺中市	東勢區	慶福里	G7947BC26	水泥桿
臺中市	東勢區	慶福里	G8048CC59	水泥桿
臺中市	東勢區	慶福里	G7947BD70	木桿
臺中市	東勢區	慶福里	G8149AC03	水泥桿
臺中市	東勢區	慶福里	G8047DD34	水泥桿
臺中市	東勢區	慶福里	G8047DC26	水泥桿
臺中市	東勢區	慶福里	G8047DB08	鋼桿
臺中市	東勢區	慶福里	G8047CB65	水泥桿
臺中市	東勢區	慶福里	G8047ED60	水泥桿
臺中市	東勢區	慶福里	G7947CD52	水泥桿
臺中市	東勢區	慶福里	G7947CD96	水泥桿
臺中市	東勢區	慶福里	G7947DD38	水泥桿
臺中市	東勢區	慶福里	G7947DE52	水泥桿
臺中市	東勢區	慶福里	G7947DE86	水泥桿
臺中市	東勢區	慶福里	G7948EA94	水泥桿
臺中市	東勢區	慶福里	G7948HC17	水泥桿
臺中市	東勢區	慶福里	G8048AE02	水泥桿
臺中市	東勢區	慶福里	G7948HE81	水泥桿
臺中市	東勢區	慶福里	G7948HD38	木桿
臺中市	東勢區	慶福里	G8048AC75	木桿
臺中市	東勢區	慶福里	G8048BC24	木桿
臺中市	東勢區	慶福里	G8048BC34	水泥桿
臺中市	東勢區	慶福里	G8048BC58	水泥桿
臺中市	東勢區	慶福里	G8048CD23	木桿
臺中市	東勢區	慶福里	G8048CD36	木桿
臺中市	東勢區	慶福里	G8048CE51	木桿
臺中市	東勢區	慶福里	G8048BC83	木桿
臺中市	東勢區	慶福里	G8048CC32	木桿
臺中市	東勢區	慶福里	G8048CC90	水泥桿
臺中市	東勢區	慶福里	G8048CD91	水泥桿
臺中市	東勢區	慶福里	G8048DD34	水泥桿
臺中市	東勢區	慶福里	G8048DC48	水泥桿
臺中市	東勢區	慶福里	G8048DC85	水泥桿
臺中市	東勢區	慶福里	G8048EB09	水泥桿
臺中市	東勢區	慶福里	G8048EB45	水泥桿
臺中市	東勢區	慶福里	G8048DB80	水泥桿
臺中市	東勢區	慶福里	G8048DA65	水泥桿
臺中市	東勢區	慶福里	G8048DA42	水泥桿
臺中市	東勢區	慶福里	G8047DE29	水泥桿
臺中市	東勢區	慶福里	G8047DE15	水泥桿
臺中市	東勢區	慶福里	G8047DE02	水泥桿
臺中市	東勢區	慶福里	G8047DD77	水泥桿
臺中市	東勢區	慶福里	G8047ED17	水泥桿
臺中市	東勢區	慶福里	G8047ED44	水泥桿
臺中市	和平區	梨山里	H3067BA13	水泥桿
臺中市	和平區	梨山里	H3066AE89	水泥桿
臺中市	和平區	梨山里	H2966GD42	木桿
臺中市	和平區	梨山里	H2966GA24	水泥桿
臺中市	和平區	梨山里	H2965FE98	水泥桿
臺中市	和平區	梨山里	H2965FE75	水泥桿
臺中市	和平區	梨山里	H2965FE42	水泥桿
臺中市	和平區	梨山里	H2965FD19	水泥桿
臺中市	和平區	梨山里	H3066AE43	木桿
臺中市	和平區	梨山里	H2966HE70	木桿
臺中市	和平區	梨山里	H3066BE83	水泥併桿
臺中市	和平區	梨山里	H3066CE02	水泥桿
臺中市	和平區	梨山里	H3066CE34	水泥桿
臺中市	東勢區	隆興里	G8256AA83	木桿
臺中市	東勢區	隆興里	G8259HA43	水泥桿
臺中市	東勢區	隆興里	G8258DD44	木桿
臺中市	東勢區	隆興里	G8258DC48	木桿
臺中市	東勢區	隆興里	G8258DC43	木桿
臺中市	東勢區	隆興里	G8258DC23	木桿
臺中市	東勢區	隆興里	G8258CC93	木桿
臺中市	東勢區	隆興里	G8258CC54	木桿
臺中市	東勢區	隆興里	G8259HA11	水泥桿
臺中市	東勢區	隆興里	G8257DB16	鋼桿
臺中市	東勢區	隆興里	G8257CB96	木桿
臺中市	東勢區	隆興里	G8257CB94	木桿
臺中市	東勢區	隆興里	G8257CB81	木桿
臺中市	東勢區	隆興里	G8257DB21	水泥桿
臺中市	東勢區	隆興里	G8257CA66	水泥桿
臺中市	東勢區	隆興里	G8257CA59	水泥桿
臺中市	東勢區	隆興里	G8257CB50	水泥桿
臺中市	東勢區	隆興里	G8257CB23	水泥桿
臺中市	東勢區	隆興里	G8257CB07	水泥桿
臺中市	東勢區	隆興里	G8258GE77	水泥桿
臺中市	東勢區	隆興里	G8255BE20	木桿
臺中市	東勢區	隆興里	G8255BD55	水泥桿
臺中市	東勢區	隆興里	G8258GE62	水泥桿
臺中市	東勢區	隆興里	G8258GE20	水泥桿
臺中市	東勢區	隆興里	G8258FE11	木桿
臺中市	東勢區	隆興里	G8258FD17	木桿
臺中市	東勢區	隆興里	G8258FD04	木桿
臺中市	東勢區	隆興里	G8258EC99	木桿
臺中市	東勢區	隆興里	G8258FC41	木桿
臺中市	東勢區	隆興里	G8258EE91	木桿
臺中市	東勢區	隆興里	G8258EE24	木桿
臺中市	東勢區	隆興里	G8258DD49	木桿
臺中市	東勢區	隆興里	G8256CE72	水泥桿
臺中市	東勢區	隆興里	G8255BE08	水泥桿
臺中市	后里區	墩西里	G6277FD34	水泥桿
臺中市	后里區	墩南里	G6277EB10	水泥桿
臺中市	石岡區	金星里	G7070EC57	水泥桿
臺中市	石岡區	金星里	G7070EC55	水泥桿
臺中市	石岡區	九房里	G7170AC61	水泥桿
臺中市	石岡區	九房里	G7170BC03	水泥桿
臺中市	石岡區	九房里	G7170BC13	水泥桿
臺中市	石岡區	九房里	G7170BC24	水泥桿
臺中市	石岡區	九房里	G7170BC54	水泥併桿
臺中市	石岡區	九房里	G7170BC74	水泥桿
臺中市	石岡區	九房里	G7170CD01	水泥桿
臺中市	石岡區	九房里	G7170CD15	水泥桿
臺中市	石岡區	九房里	G7170CD07	水泥桿
臺中市	石岡區	九房里	G7170CC04	水泥桿
臺中市	石岡區	九房里	G7170CC82	水泥桿
臺中市	石岡區	九房里	G7170DC01	水泥桿
臺中市	石岡區	九房里	G7170DC52	水泥併桿
臺中市	石岡區	九房里	G7170DC85	木桿
臺中市	石岡區	金星里	G7070EC99	水泥桿
臺中市	石岡區	九房里	G7170EC45	水泥桿
臺中市	石岡區	九房里	G7170EC70	水泥桿
臺中市	石岡區	九房里	G7170EB89	水泥桿
臺中市	石岡區	九房里	G7170EB72	水泥桿
臺中市	石岡區	九房里	G7170FC33	木桿
臺中市	石岡區	九房里	G7170FC65	木桿
臺中市	石岡區	九房里	G7170GC35	水泥桿
臺中市	石岡區	九房里	G7170HC15	水泥桿
臺中市	石岡區	九房里	G7170HC55	水泥桿
臺中市	石岡區	九房里	G7070FC48	水泥桿
臺中市	石岡區	九房里	G7070FC86	水泥桿
臺中市	石岡區	九房里	G7070GC34	水泥桿
臺中市	石岡區	九房里	G7070GC64	水泥桿
臺中市	石岡區	九房里	G7070GC59	水泥併桿
臺中市	石岡區	九房里	G7070GD31	水泥桿
臺中市	石岡區	九房里	G7070HC03	水泥桿
臺中市	石岡區	九房里	G7070HC23	水泥桿
臺中市	石岡區	九房里	G7070HC63	水泥桿
臺中市	石岡區	九房里	G7170AC03	水泥桿
臺中市	石岡區	九房里	G7170BD68	水泥桿
臺中市	石岡區	九房里	G7170BD19	水泥桿
臺中市	石岡區	九房里	G7170BE16	水泥桿
臺中市	大雅區	秀山里	G5159HA26	水泥桿
臺中市	龍井區	龍泉里	G4153FD35	水泥桿
臺中市	新社區	中正里	G7465GB85	水泥桿
臺中市	新社區	中正里	G7565BD31	水泥桿
臺中市	新社區	中正里	G7565BD52	水泥桿
臺中市	新社區	中正里	G7565BD74	水泥桿
臺中市	新社區	中正里	G7565CD16	水泥桿
臺中市	新社區	中正里	G7565CD23	水泥桿
臺中市	新社區	中正里	G7565CC57	水泥桿
臺中市	新社區	中正里	G7565CC82	水泥桿
臺中市	新社區	中正里	G7565CB98	水泥桿
臺中市	新社區	中正里	G7565DB14	水泥桿
臺中市	新社區	中正里	G7565DB32	水泥桿
臺中市	新社區	中正里	G7565DA58	水泥桿
臺中市	新社區	中正里	G7565DA85	水泥桿
臺中市	新社區	中正里	G7565DA94	水泥桿
臺中市	新社區	中正里	G7565CD48	水泥桿
臺中市	新社區	中正里	G7565CD59	水泥桿
臺中市	新社區	中正里	G7565CE6022	水泥桿
臺中市	新社區	中正里	G7565CE60	水泥桿
臺中市	新社區	中正里	G7565CE71	水泥桿
臺中市	新社區	中正里	G7565DD07	水泥桿
臺中市	新社區	中正里	G7565DD24	水泥桿
臺中市	新社區	中正里	G7565DD50	水泥桿
臺中市	新社區	中正里	G7565DC88	水泥桿
臺中市	新社區	中正里	G7565EC36	水泥桿
臺中市	新社區	中正里	G7565EC42	水泥桿
臺中市	新社區	中正里	G7565EB58	水泥桿
臺中市	新社區	中正里	G7565EB56	水泥桿
臺中市	新社區	中正里	G7565CE83	水泥桿
臺中市	新社區	中正里	G7565DE15	水泥桿
臺中市	石岡區	和盛里	G7565DE48	水泥桿
臺中市	新社區	中正里	G7465HB05	水泥桿
臺中市	石岡區	和盛里	G7566DA40	水泥桿
臺中市	石岡區	和盛里	G7566DA43	水泥桿
臺中市	石岡區	德興里	G7566DC44	水泥桿
臺中市	石岡區	和盛里	G7566DC66	水泥桿
臺中市	新社區	中正里	G7465HB27	水泥桿
臺中市	石岡區	德興里	G7566DC56	水泥桿
臺中市	石岡區	德興里	G7566DC69	水泥桿
臺中市	新社區	中正里	G7465HB58	水泥桿
臺中市	新社區	中正里	G7565AB29	水泥桿
臺中市	新社區	中正里	G7565AB65	木桿
臺中市	新社區	中正里	G7565AB51	水泥桿
臺中市	新社區	中正里	G7565AA79	水泥桿
臺中市	新社區	中正里	G7465HB79	水泥桿
臺中市	新社區	中正里	G7565AC13	水泥桿
臺中市	新社區	中正里	G7565AC56	水泥桿
臺中市	新社區	中正里	G7565AC67	水泥桿
臺中市	新社區	中正里	G7565AC99	水泥桿
臺中市	龍井區	龍泉里	G4154DA56	水泥桿
臺中市	龍井區	龍泉里	G4154DA65	水泥桿
臺中市	龍井區	龍崗里	G4352ED76	水泥桿
臺中市	龍井區	新庄里	G4451AB52	水泥桿
臺中市	龍井區	龍崗里	G4352GA77	水泥桿
臺中市	龍井區	龍崗里	G4352HC08	水泥桿
臺中市	龍井區	新庄里	G4452DC14	水泥桿
臺中市	龍井區	龍泉里	G4254AA22	水泥桿
臺中市	龍井區	龍泉里	G4253CE29	水泥桿
臺中市	龍井區	龍泉里	G4253EE29	水泥併桿
臺中市	龍井區	龍泉里	G4253FE57	水泥併桿
臺中市	龍井區	龍崗里	G4353AB62	水泥桿
臺中市	龍井區	新庄里	G4452AD34	水泥桿
臺中市	大肚區	山陽里	G4047HA42	水泥桿
臺中市	大肚區	山陽里	G4047HA89	水泥桿
臺中市	大肚區	大肚里	G4144AA40	水泥桿
臺中市	大肚區	大肚里	G4144AA82	水泥桿
臺中市	大肚區	大肚里	G4144BA23	水泥桿
臺中市	大肚區	頂街里	G4144BC12	水泥桿
臺中市	大肚區	頂街里	G4144AD92	水泥桿
臺中市	大肚區	頂街里	G4144AD86	水泥桿
臺中市	大肚區	頂街里	G4045HC72	水泥桿
臺中市	大肚區	頂街里	G4145AE06	水泥桿
臺中市	大肚區	頂街里	G4145AE09	水泥桿
臺中市	大肚區	頂街里	G4046HA76	水泥桿
臺中市	大肚區	山陽里	G4046GE98	水泥桿
臺中市	大肚區	山陽里	G4046HE03	水泥桿
臺中市	大肚區	山陽里	G4046HE33	水泥桿
臺中市	大肚區	頂街里	G4046HE83	水泥桿
臺中市	大肚區	山陽里	G4146AE14	水泥桿
臺中市	大肚區	山陽里	G4046GE27	水泥桿
臺中市	大肚區	山陽里	G4047GA91	水泥桿
臺中市	大肚區	永和里	G4043GE56	水泥桿
臺中市	大肚區	山陽里	G4047GB73	水泥桿
臺中市	大肚區	山陽里	G4047GB65	水泥桿
臺中市	大肚區	山陽里	G4047GC53	水泥併桿
臺中市	大肚區	永和里	G4043GE95	水泥桿
臺中市	大肚區	山陽里	G4048GB84	水泥桿
臺中市	大肚區	山陽里	G4048HB63	水泥併桿
臺中市	大肚區	永和里	G4043HE0568	水泥桿
臺中市	大肚區	大肚里	G4044HA84	水泥桿
臺中市	大肚區	大肚里	G4143AE29	水泥桿
臺中市	大肚區	頂街里	G4146AA38	水泥桿
臺中市	清水區	武鹿里	G4171HB97	水泥桿
臺中市	清水區	武鹿里	G4271AD40	水泥桿
臺中市	外埔區	水美里	G5183CB44	水泥併桿
臺中市	東勢區	泰昌里	G7866EA64	水泥桿
臺中市	新社區	永源里	G7258EA58	水泥桿
臺中市	東勢區	泰昌里	G7866CD88	水泥桿
臺中市	新社區	永源里	G7258BA18	水泥桿
臺中市	新社區	永源里	G7258BB11	水泥桿
臺中市	新社區	永源里	G7258BB04	水泥桿
臺中市	新社區	永源里	G7258BB38	水泥桿
臺中市	新社區	永源里	G7258BC40	水泥桿
臺中市	東勢區	泰昌里	G7866CE83	水泥桿
臺中市	新社區	永源里	G7258AA46	水泥桿
臺中市	新社區	永源里	G7258AB40	水泥桿
臺中市	新社區	永源里	G7258AE57	水泥桿
臺中市	新社區	永源里	G7259AA53	水泥桿
臺中市	新社區	永源里	G7259AA55	水泥桿
臺中市	新社區	永源里	G7259AA57	水泥桿
臺中市	新社區	永源里	G7259AB40	水泥桿
臺中市	新社區	永源里	G7259AB53	水泥桿
臺中市	新社區	永源里	G7259AB58	水泥桿
臺中市	新社區	永源里	G7259AC42	水泥桿
臺中市	新社區	永源里	G7259BC11	水泥桿
臺中市	新社區	永源里	G7259AC87	水泥桿
臺中市	新社區	永源里	G7259AD90	水泥桿
臺中市	新社區	永源里	G7258AB43	水泥桿
臺中市	新社區	永源里	G7259BD03	水泥桿
臺中市	新社區	永源里	G7259BD18	水泥桿
臺中市	新社區	永源里	G7258AB49	水泥桿
臺中市	新社區	永源里	G7258AC23	水泥桿
臺中市	新社區	永源里	G7258AC16	水泥併桿
臺中市	新社區	永源里	G7258AC28	水泥併桿
臺中市	新社區	永源里	G7258AD33	水泥桿
臺中市	新社區	永源里	G7258AD47	水泥併桿
臺中市	新社區	永源里	G7258AE40	水泥桿
臺中市	新社區	永源里	G7258AE93	水泥桿
臺中市	新社區	永源里	G7258BE04	水泥併桿
臺中市	東勢區	泰昌里	G7866CE69	水泥桿
臺中市	梧棲區	永安里	G4159EB06	水泥桿
臺中市	新社區	永源里	G7258AA43	水泥桿
臺中市	東勢區	泰昌里	G7867CA52	水泥桿
臺中市	新社區	永源里	G7258AA42	水泥桿
臺中市	東勢區	泰昌里	G7867CA56	水泥桿
臺中市	新社區	永源里	G7258AA22	水泥桿
臺中市	東勢區	泰昌里	G7867CA39	水泥桿
臺中市	新社區	永源里	G7258AA12	水泥桿
臺中市	新社區	永源里	G7158HA72	水泥桿
臺中市	東勢區	泰昌里	G7867CB32	水泥桿
臺中市	梧棲區	永安里	G4159ED54	水泥桿
臺中市	新社區	永源里	G7157HE97	水泥桿
臺中市	東勢區	泰昌里	G7867CB25	水泥桿
臺中市	新社區	永源里	G7157HE92	水泥桿
臺中市	外埔區	水美里	G5183FD86	水泥桿
臺中市	東勢區	泰昌里	G7867CB17	水泥桿
臺中市	梧棲區	永安里	G4159EE72	水泥桿
臺中市	新社區	永源里	G7257AD07	水泥桿
臺中市	東勢區	廣興里	G7867AB95	水泥桿
臺中市	東勢區	廣興里	G7867AB85	水泥桿
臺中市	東勢區	上新里	G7867AB80	水泥桿
臺中市	東勢區	上新里	G7867AA84	水泥桿
臺中市	外埔區	水美里	G5183GD19	水泥桿
臺中市	東勢區	泰昌里	G7867CC23	水泥桿
臺中市	新社區	永源里	G7257AD02	水泥桿
臺中市	外埔區	水美里	G5183CB47	水泥桿
臺中市	東勢區	泰昌里	G7866EB50	水泥併桿
臺中市	新社區	永源里	G7258EA08	水泥桿
臺中市	外埔區	水美里	G5183GE52	水泥桿
臺中市	東勢區	泰昌里	G7867CC38	水泥桿
臺中市	新社區	永源里	G7157HC99	水泥桿
臺中市	東勢區	泰昌里	G7867CD23	水泥桿
臺中市	東勢區	廣興里	G7867AE42	水泥桿
臺中市	東勢區	泰昌里	G7867AD65	水泥桿
臺中市	東勢區	泰昌里	G7867CD16	水泥桿
臺中市	東勢區	泰昌里	G7867BD95	水泥桿
臺中市	東勢區	泰昌里	G7867BD75	木桿
臺中市	東勢區	泰昌里	G7867BD45	水泥桿
臺中市	東勢區	泰昌里	G7867BD59	水泥桿
臺中市	東勢區	泰昌里	G7867BE52	水泥桿
臺中市	東勢區	泰昌里	G7867BE04	水泥桿
臺中市	東勢區	廣興里	G7867AE65	水泥桿
臺中市	外埔區	水美里	G5183GE94	水泥桿
臺中市	東勢區	泰昌里	G7867CD51	水泥桿
臺中市	梧棲區	永安里	G4160FA03	水泥桿
臺中市	新社區	永源里	G7257AC05	水泥桿
臺中市	外埔區	水美里	G5183HE16	水泥桿
臺中市	東勢區	泰昌里	G7867CD81	水泥桿
臺中市	新社區	永源里	G7257AC34	水泥桿
臺中市	東勢區	泰昌里	G7867DD33	木桿
臺中市	梧棲區	永安里	G4160FB22	水泥桿
臺中市	新社區	永源里	G7257AC44	水泥桿
臺中市	東勢區	泰昌里	G7867DD83	水泥桿
臺中市	新社區	永源里	G7257AC94	水泥桿
臺中市	東勢區	泰昌里	G7867ED13	水泥桿
臺中市	新社區	永源里	G7257BC34	水泥桿
臺中市	東勢區	泰昌里	G7867ED39	水泥桿
臺中市	新社區	永源里	G7257BC64	水泥桿
臺中市	東勢區	泰昌里	G7867EE73	水泥桿
臺中市	東勢區	泰昌里	G7867FE15	水泥桿
臺中市	東勢區	泰昌里	G7867FE38	水泥桿
臺中市	外埔區	水美里	G5183CB57	水泥併桿
臺中市	東勢區	泰昌里	G7866EB55	水泥併桿
臺中市	新社區	永源里	G7258DA48	水泥桿
臺中市	東勢區	泰昌里	G7868FA63	水泥桿
臺中市	東勢區	泰昌里	G7868FA64	水泥桿
臺中市	東勢區	泰昌里	G7868FA98	水泥桿
臺中市	東勢區	泰昌里	G7868GB13	水泥桿
臺中市	東勢區	泰昌里	G7868GB47	木桿
臺中市	東勢區	泰昌里	G7868GC45	木桿
臺中市	東勢區	泰昌里	G7868FC85	木桿
臺中市	東勢區	泰昌里	G7868FC45	木桿
臺中市	東勢區	泰昌里	G7868EC66	水泥桿
臺中市	東勢區	泰昌里	G7868EC33	水泥桿
臺中市	東勢區	泰昌里	G7868EC21	水泥桿
臺中市	東勢區	泰昌里	G7868GC87	木桿
臺中市	東勢區	泰昌里	G7868HD20	木桿
臺中市	東勢區	泰昌里	G7868HD53	木桿
臺中市	東勢區	泰昌里	G7868HD94	木桿
臺中市	外埔區	水美里	G5183DB07	水泥併桿
臺中市	外埔區	水美里	G5183CC51	水泥桿
臺中市	東勢區	泰昌里	G7866EB78	水泥桿
臺中市	新社區	永源里	G7258CA88	水泥桿
臺中市	東勢區	泰昌里	G7968AD44	木桿
臺中市	東勢區	泰昌里	G7968AD76	木桿
臺中市	東勢區	泰昌里	G7968BD08	鋼桿
臺中市	東勢區	中嵙里	G7968CC18	水泥桿
臺中市	東勢區	中嵙里	G7968CC48	水泥桿
臺中市	東勢區	中嵙里	G7968CC68	水泥桿
臺中市	東勢區	中嵙里	G7968CC74	水泥桿
臺中市	東勢區	中嵙里	G7968CC94	水泥桿
臺中市	東勢區	中嵙里	G7968CC91	水泥桿
臺中市	東勢區	中嵙里	G7968CB96	水泥桿
臺中市	東勢區	泰昌里	G7968BE13	鋼桿
臺中市	東勢區	泰昌里	G7968BE16	鋼桿
臺中市	東勢區	泰昌里	G7968BE39	水泥桿
臺中市	東勢區	泰昌里	G7969BA60	水泥桿
臺中市	東勢區	泰昌里	G7866FB28	水泥桿
臺中市	新社區	永源里	G7258CB84	水泥桿
臺中市	新社區	永源里	G7258CB89	水泥桿
臺中市	新社區	永源里	G7258CA82	水泥桿
臺中市	新社區	永源里	G7257CE87	水泥桿
臺中市	新社區	永源里	G7257CE82	水泥桿
臺中市	新社區	永源里	G7257CD77	水泥桿
臺中市	新社區	永源里	G7257CD72	水泥桿
臺中市	新社區	永源里	G7257CC78	水泥桿
臺中市	新社區	永源里	G7257CC74	水泥桿
臺中市	外埔區	水美里	G5183CC66	水泥桿
臺中市	東勢區	泰昌里	G7866EB38	水泥桿
臺中市	新社區	永源里	G7258CA48	水泥桿
臺中市	東勢區	泰昌里	G7866DC72	水泥桿
臺中市	新社區	永源里	G7258CA38	水泥桿
臺中市	東勢區	泰昌里	G7866DC53	水泥桿
臺中市	新社區	永源里	G7258CA08	水泥桿
臺中市	東勢區	泰昌里	G7866DC16	水泥桿
臺中市	梧棲區	永安里	G4159DA51	水泥桿
臺中市	新社區	永源里	G7258BA58	水泥桿
臺中市	外埔區	水美里	G5183CD98	水泥桿
臺中市	東勢區	泰昌里	G7866CD92	木桿
臺中市	新社區	永源里	G7258BA38	水泥桿
臺中市	東勢區	泰昌里	G7866CD60	水泥桿
臺中市	東勢區	泰昌里	G7866CC38	水泥桿
臺中市	龍井區	山腳里	G4157GE04	水泥桿
臺中市	東勢區	泰昌里	G7969BA93	水泥桿
臺中市	東勢區	中嵙里	G7969CA26	水泥桿
臺中市	東勢區	中嵙里	G7969CA64	水泥桿
臺中市	東勢區	中嵙里	G7969CA83	水泥桿
臺中市	東勢區	中嵙里	G7969DA00	木桿
臺中市	東勢區	中嵙里	G7968DE28	水泥桿
臺中市	東勢區	中嵙里	G7968DE57	水泥桿
臺中市	大肚區	山陽里	G4048GA71	水泥桿
臺中市	外埔區	水美里	G5183DE02	水泥併桿
臺中市	外埔區	水美里	G5183DE33	水泥桿
臺中市	龍井區	山腳里	G4157GE37	水泥併桿
臺中市	龍井區	山腳里	G4157EA23	水泥桿
臺中市	龍井區	山腳里	G4156DC73	水泥桿
臺中市	大肚區	山陽里	G4148EA35	水泥桿
臺中市	大肚區	山陽里	G4148EA58	水泥桿
臺中市	大肚區	山陽里	G4148FA25	水泥桿
臺中市	大肚區	山陽里	G4148FA64	木桿
臺中市	大肚區	山陽里	G4148AB96	水泥桿
臺中市	大肚區	山陽里	G4148BB16	水泥桿
臺中市	豐原區	東陽里	G6760GD93	水泥桿
臺中市	豐原區	東陽里	G6860CD14	水泥桿
臺中市	豐原區	東陽里	G6860CD34	水泥桿
臺中市	豐原區	東陽里	G6860CD64	水泥桿
臺中市	豐原區	東陽里	G6860CD36	木桿
臺中市	豐原區	東陽里	G6860CD87	木桿
臺中市	豐原區	東陽里	G6860DD69	木桿
臺中市	豐原區	東陽里	G6860DE05	水泥桿
臺中市	豐原區	東陽里	G6860ED22	木桿
臺中市	豐原區	東陽里	G6860ED86	水泥桿
臺中市	豐原區	東陽里	G6860FD08	木桿
臺中市	豐原區	東陽里	G6860FD56	木桿
臺中市	豐原區	東陽里	G6860FE33	水泥桿
臺中市	豐原區	東陽里	G6860FE85	水泥桿
臺中市	豐原區	東陽里	G6760HD34	水泥桿
臺中市	豐原區	東陽里	G6860GE56	水泥桿
臺中市	豐原區	東陽里	G6860GE87	水泥桿
臺中市	豐原區	東陽里	G6860HE69	水泥桿
臺中市	豐原區	東陽里	G6961AA40	水泥桿
臺中市	豐原區	東陽里	G6961DB31	水泥桿
臺中市	豐原區	東陽里	G6961AA81	水泥桿
臺中市	豐原區	東陽里	G6961BA12	水泥桿
臺中市	豐原區	東陽里	G6961BA52	水泥桿
臺中市	豐原區	東陽里	G6961CA12	水泥桿
臺中市	豐原區	東陽里	G6961CA73	水泥桿
臺中市	豐原區	東陽里	G6961DA24	水泥併桿
臺中市	豐原區	東陽里	G6760HD72	水泥桿
臺中市	豐原區	東陽里	G6961DA56	水泥桿
臺中市	豐原區	東陽里	G6961EB03	水泥桿
臺中市	豐原區	東陽里	G6961EB37	木桿
臺中市	豐原區	東陽里	G6961EC31	木桿
臺中市	豐原區	東陽里	G6961EC34	H桿
臺中市	豐原區	東陽里	G6961DA95	水泥桿
臺中市	豐原區	東陽里	G6961EA43	水泥桿
臺中市	豐原區	東陽里	G6961EA73	水泥桿
臺中市	豐原區	東陽里	G6961FA05	水泥桿
臺中市	豐原區	東陽里	G6961FA37	水泥桿
臺中市	豐原區	東陽里	G6961FA53	木桿
臺中市	豐原區	東陽里	G6961FA80	木桿
臺中市	豐原區	東陽里	G6960GE05	水泥桿
臺中市	新社區	永源里	G7061DA09	水泥桿
臺中市	豐原區	東陽里	G6961FB70	水泥桿
臺中市	豐原區	東陽里	G6961FB93	水泥桿
臺中市	豐原區	東陽里	G6961GB32	水泥桿
臺中市	豐原區	東陽里	G6860AD00	水泥桿
臺中市	豐原區	東陽里	G6961GB82	水泥桿
臺中市	豐原區	東陽里	G6961HB20	水泥桿
臺中市	豐原區	東陽里	G6961HB50	水泥桿
臺中市	豐原區	東陽里	G6961HA89	水泥桿
臺中市	豐原區	東陽里	G6961HA87	水泥桿
臺中市	新社區	永源里	G7061AA67	水泥桿
臺中市	新社區	永源里	G7061AA88	水泥桿
臺中市	新社區	永源里	G7061BA29	木桿
臺中市	新社區	永源里	G7061BA67	水泥桿
臺中市	新社區	永源里	G7061CA07	木桿
臺中市	豐原區	東陽里	G6860AC28	水泥桿
臺中市	新社區	永源里	G7061CA47	木桿
臺中市	新社區	永源里	G7061CA62	木併桿
臺中市	新社區	永源里	G7061EA66	水泥桿
臺中市	豐原區	東陽里	G6860AC69	水泥桿
臺中市	豐原區	東陽里	G6860BC09	水泥桿
臺中市	豐原區	東陽里	G6860BC08	水泥桿
