縣市	行政區	村里	圖號坐標	型式		
高雄市	湖內區	中賢里	P9768CD72	水泥桿		
高雄市	湖內區	逸賢里	P9768DC06	水泥桿		
高雄市	湖內區	逸賢里	P9768DC44	水泥桿		
高雄市	湖內區	逸賢里	P9768DC38	水泥桿		
高雄市	湖內區	逸賢里	P9768EC03	水泥併桿		
高雄市	湖內區	逸賢里	P9768EC22	水泥桿		
高雄市	湖內區	逸賢里	P9768EC61	水泥併桿		
高雄市	湖內區	逸賢里	P9768EC7311	水泥桿		
高雄市	湖內區	逸賢里	P9768EC67	水泥桿		
高雄市	湖內區	逸賢里	P9768EC69	水泥桿		
高雄市	湖內區	逸賢里	P9768ED62	水泥桿		
高雄市	湖內區	逸賢里	P9768ED63	水泥桿		
高雄市	湖內區	逸賢里	P9768EC73	水泥桿		
高雄市	湖內區	逸賢里	P9768EB78	水泥桿		
高雄市	湖內區	逸賢里	P9768EB93	水泥桿		
高雄市	湖內區	中賢里	P9768AE66	水泥桿		
高雄市	湖內區	逸賢里	P9768EA99	水泥桿		
高雄市	湖內區	逸賢里	P9768FA19	水泥桿		
高雄市	湖內區	逸賢里	P9768FA05	水泥併桿		
高雄市	湖內區	逸賢里	P9768FA53	水泥桿		
高雄市	湖內區	逸賢里	P9768FA81	水泥桿		
高雄市	湖內區	逸賢里	P9767FE79	水泥桿		
高雄市	湖內區	逸賢里	P9768FA96	水泥桿		
高雄市	湖內區	逸賢里	P9768GA09	水泥桿		
高雄市	湖內區	逸賢里	P9768GB12	水泥桿		
高雄市	湖內區	逸賢里	P9768EA5599	水泥併桿		
高雄市	湖內區	逸賢里	P9768EA08	水泥併桿		
高雄市	湖內區	逸賢里	P9768EA42	水泥桿		
高雄市	湖內區	逸賢里	P9767EE27	水泥桿		
高雄市	湖內區	逸賢里	P9767EE02	水泥桿		
高雄市	湖內區	逸賢里	P9767DD87	水泥桿		
高雄市	湖內區	逸賢里	P9767DD71	水泥桿		
高雄市	湖內區	中賢里	P9768AE52	水泥桿		
高雄市	湖內區	中賢里	P9768AE51	水泥桿		
高雄市	湖內區	中賢里	P9768AD38	水泥桿		
高雄市	湖內區	中賢里	P9768AD24	水泥桿		
高雄市	湖內區	中賢里	P9768AD10	水泥桿		
高雄市	湖內區	中賢里	P9768AC07	水泥桿		
高雄市	湖內區	中賢里	P9668HC95	水泥桿		
高雄市	湖內區	中賢里	P9668HC81	水泥桿		
高雄市	湖內區	中賢里	P9668HB78	水泥桿		
高雄市	湖內區	中賢里	P9668HB64	水泥桿		
高雄市	湖內區	中賢里	P9668HB52	水泥桿		
高雄市	湖內區	中賢里	P9668HA48	水泥桿		
高雄市	湖內區	中賢里	P9668HA24	水泥桿		
高雄市	湖內區	中賢里	P9768AD54	水泥桿		
高雄市	湖內區	中賢里	P9768AD93	水泥桿		
高雄市	湖內區	中賢里	P9768BD51	水泥桿		
高雄市	路竹區	文南里	Q0357BB8901	水泥桿		
高雄市	阿蓮區	阿蓮里	Q1263FC43	水泥桿		
高雄市	阿蓮區	阿蓮里	Q1263FC64	水泥併桿		
高雄市	阿蓮區	阿蓮里	Q1263FC97	水泥併桿		
高雄市	阿蓮區	阿蓮里	Q1263FC09	水泥桿		
高雄市	阿蓮區	阿蓮里	Q1263FD10	水泥桿		
高雄市	阿蓮區	阿蓮里	Q1263FD02	水泥桿		
高雄市	阿蓮區	阿蓮里	Q1263ED86	水泥桿		
高雄市	阿蓮區	阿蓮里	Q1263ED78	水泥併桿		
高雄市	阿蓮區	阿蓮里	Q1263FD41	水泥桿		
高雄市	阿蓮區	阿蓮里	Q1263FD51	水泥桿		
高雄市	阿蓮區	阿蓮里	Q1263FD54	水泥桿		
高雄市	阿蓮區	阿蓮里	Q1263FD47	水泥併桿		
高雄市	阿蓮區	阿蓮里	Q1263FD72	水泥桿		
高雄市	阿蓮區	阿蓮里	Q1263GD03	水泥桿		
高雄市	阿蓮區	阿蓮里	Q1263GD33	水泥桿		
高雄市	阿蓮區	阿蓮里	Q1263GD53	水泥桿		
高雄市	阿蓮區	阿蓮里	Q1263GD94	水泥桿		
高雄市	阿蓮區	阿蓮里	Q1263HD55	水泥桿		
高雄市	阿蓮區	清蓮里	Q1263DE63	水泥桿		
高雄市	阿蓮區	清蓮里	Q1263DE41	水泥桿		
高雄市	阿蓮區	清蓮里	Q1263DE21	水泥併桿		
高雄市	阿蓮區	清蓮里	Q1263CD88	水泥桿		
高雄市	岡山區	華崗里	Q1263CD67	水泥桿		
高雄市	岡山區	華崗里	Q1263CD86	水泥桿		
高雄市	岡山區	華崗里	Q1263DD01	水泥桿		
高雄市	岡山區	華崗里	Q1263DC28	水泥併桿		
高雄市	路竹區	文南里	Q0357BB8911	水泥桿		
高雄市	阿蓮區	阿蓮里	Q1264EA59	水泥併桿		
高雄市	阿蓮區	阿蓮里	Q1264DA33	水泥桿		
高雄市	阿蓮區	阿蓮里	Q1264DA64	水泥桿		
高雄市	阿蓮區	阿蓮里	Q1264DA96	水泥桿		
高雄市	阿蓮區	阿蓮里	Q1264EA38	水泥併桿		
高雄市	阿蓮區	阿蓮里	Q1264EA76	水泥併桿		
高雄市	路竹區	文南里	Q0357BB89	水泥桿		
高雄市	路竹區	文南里	Q0357BC71	水泥桿		
高雄市	路竹區	文南里	Q0357BC63	水泥桿		
高雄市	路竹區	文南里	Q0357BC45	水泥桿		
高雄市	路竹區	文南里	Q0357BC13	水泥併桿		
高雄市	路竹區	文南里	Q0357BC37	水泥桿		
高雄市	路竹區	文南里	Q0357BC29	水泥桿		
高雄市	路竹區	文南里	Q0357BD10	水泥桿		
高雄市	路竹區	文南里	Q0357BD02	水泥桿		
高雄市	阿蓮區	阿蓮里	Q1263GC40	水泥桿		
高雄市	阿蓮區	阿蓮里	Q1263GC02	水泥桿		
高雄市	阿蓮區	阿蓮里	Q1263FC96	水泥併桿		
高雄市	阿蓮區	清蓮里	Q1263HB30	水泥桿		
高雄市	阿蓮區	阿蓮里	Q1263HA48	水泥併桿		
高雄市	阿蓮區	阿蓮里	Q1263HA44	水泥桿		
高雄市	阿蓮區	阿蓮里	Q1263HA43	水泥桿		
高雄市	阿蓮區	阿蓮里	Q1263GC5000	水泥桿		
高雄市	阿蓮區	清蓮里	Q1263HB34	水泥桿		
高雄市	阿蓮區	清蓮里	Q1263HB32	水泥桿		
高雄市	路竹區	文南里	Q0357AD95	水泥併桿		
高雄市	楠梓區	中和里	Q0628BA20	水泥桿		
高雄市	路竹區	竹東里	Q0458AD91	水泥併桿		
高雄市	旗津區	中洲里	T0895GA26	水泥桿		
高雄市	楠梓區	中和里	Q0628BA04	水泥併桿		
高雄市	路竹區	竹東里	Q0458CA06	水泥桿		
高雄市	路竹區	竹東里	Q0458CA23	水泥併桿		
高雄市	路竹區	竹東里	Q0458CA65	水泥桿		
高雄市	路竹區	竹東里	Q0458CA86	水泥桿		
高雄市	路竹區	竹東里	Q0458CA94	水泥桿		
高雄市	路竹區	竹東里	Q0458DA01	水泥桿		
高雄市	路竹區	竹東里	Q0458DA20	水泥併桿		
高雄市	路竹區	竹東里	Q0458CA32	水泥桿		
高雄市	路竹區	竹東里	Q0457CE49	水泥桿		
高雄市	路竹區	竹東里	Q0457CE56	水泥桿		
高雄市	路竹區	竹東里	Q0457CE63	水泥桿		
高雄市	路竹區	竹南里	Q0457CE71	水泥桿		
高雄市	路竹區	竹南里	Q0457CE50	水泥桿		
高雄市	路竹區	竹南里	Q0457CD18	水泥桿		
高雄市	路竹區	竹南里	Q0457BD97	水泥桿		
高雄市	路竹區	竹南里	Q0457BD76	水泥桿		
高雄市	路竹區	竹南里	Q0457DE13	水泥桿		
高雄市	路竹區	竹南里	Q0457DE63	水泥併桿		
高雄市	路竹區	竹南里	Q0457CE81	水泥桿		
高雄市	路竹區	竹南里	Q0457DD09	水泥桿		
高雄市	路竹區	竹南里	Q0457DD45	水泥桿		
高雄市	路竹區	竹南里	Q0457DD62	水泥桿		
高雄市	楠梓區	中和里	Q0628BA16	水泥桿		
高雄市	路竹區	竹東里	Q0458BC09	水泥併桿		
高雄市	旗津區	中洲里	T0895FA94	水泥桿		
高雄市	路竹區	竹南里	Q0457DD71	水泥桿		
高雄市	路竹區	竹南里	Q0457DC98	水泥桿		
高雄市	路竹區	竹南里	Q0457EC15	水泥桿		
高雄市	楠梓區	中和里	Q0628BA19	水泥桿		
高雄市	路竹區	竹東里	Q0458BC17	水泥桿		
高雄市	旗津區	中洲里	T0895FA83	水泥桿		
高雄市	路竹區	竹東里	Q0458BC2435	水泥併桿		
高雄市	路竹區	竹東里	Q0458BC04	水泥桿		
高雄市	路竹區	竹東里	Q0458AC93	水泥併桿		
高雄市	楠梓區	國昌里	Q0628CB02	水泥桿		
高雄市	楠梓區	國昌里	Q0628BB92	水泥桿		
高雄市	楠梓區	國昌里	Q0628CA09	水泥併桿		
高雄市	楠梓區	中和里	Q0628BB22	水泥桿		
高雄市	路竹區	竹東里	Q0458BC24	水泥桿		
高雄市	旗津區	中洲里	T0895FA72	水泥桿		
高雄市	楠梓區	中和里	Q0628BB25	水泥桿		
高雄市	路竹區	竹東里	Q0458BC31	水泥桿		
高雄市	楠梓區	國昌里	Q0628CB17	水泥桿		
高雄市	路竹區	竹東里	Q0458BB19	水泥桿		
高雄市	楠梓區	國昌里	Q0628CB68	水泥桿		
高雄市	路竹區	竹東里	Q0458AB88	水泥桿		
高雄市	楠梓區	國昌里	Q0628DB3201	水泥桿		
高雄市	楠梓區	國昌里	Q0628DA19	水泥併桿		
高雄市	楠梓區	國昌里	Q0628ED71	水泥桿		
高雄市	楠梓區	國昌里	Q0628ED43	水泥桿		
高雄市	楠梓區	國昌里	Q0628ED46	水泥併桿		
高雄市	楠梓區	國昌里	Q0628EE41	水泥併桿		
高雄市	楠梓區	國昌里	Q0628DC10	水泥桿		
高雄市	路竹區	竹東里	Q0458AB56	水泥併桿		
高雄市	楠梓區	國昌里	Q0628DB27	水泥桿		
高雄市	楠梓區	國昌里	Q0628DB24	水泥桿		
高雄市	楠梓區	國昌里	Q0628DC02	水泥桿		
高雄市	楠梓區	國昌里	Q0628DC06	水泥桿		
高雄市	楠梓區	國昌里	Q0628DC30	水泥桿		
高雄市	路竹區	竹東里	Q0458AB83	水泥桿		
高雄市	楠梓區	國昌里	Q0628DC71	水泥併桿		
高雄市	路竹區	竹東里	Q0458BB01	水泥桿		
高雄市	楠梓區	國昌里	Q0628EC12	水泥桿		
高雄市	路竹區	竹東里	Q0458BA18	水泥桿		
高雄市	楠梓區	國昌里	Q0628EC23	水泥桿		
高雄市	楠梓區	國昌里	Q0628EC57	水泥桿		
高雄市	楠梓區	中和里	Q0628BB49	水泥桿		
高雄市	路竹區	竹東里	Q0458BB49	水泥併桿		
高雄市	路竹區	竹東里	Q0458CC10	水泥桿		
高雄市	路竹區	竹東里	Q0458BC80	水泥併桿		
高雄市	路竹區	竹東里	Q0458CC02	水泥併桿		
高雄市	路竹區	竹東里	Q0458BC95	水泥桿		
高雄市	路竹區	竹東里	Q0458CC23	水泥併桿		
高雄市	楠梓區	中和里	Q0628BC52	水泥桿		
高雄市	路竹區	竹東里	Q0458BB65	水泥桿		
高雄市	楠梓區	中和里	Q0628BC66	水泥桿		
高雄市	路竹區	竹東里	Q0458BB82	水泥桿		
高雄市	路竹區	竹東里	Q0458BB90	水泥桿		
高雄市	左營區	明建里	Q0622BB07	水泥桿		
高雄市	左營區	明建里	Q0621BE24	水泥桿		
高雄市	左營區	明建里	Q0621BE21	水泥桿		
高雄市	左營區	明建里	Q0621BD27	水泥桿		
高雄市	左營區	明建里	Q0621BD23	水泥桿		
高雄市	左營區	明建里	Q0621BC29	水泥桿		
高雄市	左營區	明建里	Q0621BC25	水泥桿		
高雄市	左營區	明建里	Q0621BC21	水泥桿		
高雄市	左營區	明建里	Q0621BB28	水泥桿		
高雄市	左營區	明建里	Q0621BB23	水泥桿		
高雄市	左營區	明建里	Q0621BB20	水泥桿		
高雄市	左營區	明建里	Q0622BB09	水泥桿		
高雄市	左營區	明建里	Q0622BC03	水泥桿		
高雄市	左營區	明建里	Q0622BB06	水泥桿		
高雄市	左營區	明建里	Q0621BA26	水泥桿		
高雄市	左營區	明建里	Q0621BA25	水泥桿		
高雄市	左營區	明建里	Q0621BA23	水泥桿		
高雄市	左營區	明建里	Q0621BA21	水泥桿		
高雄市	左營區	明建里	Q0620BE26	水泥桿		
高雄市	左營區	明建里	Q0620BE22	水泥桿		
高雄市	左營區	明建里	Q0620BD29	水泥桿		
高雄市	左營區	明建里	Q0620BD24	水泥桿		
高雄市	左營區	明建里	Q0620BD21	水泥桿		
高雄市	左營區	明建里	Q0620BC27	水泥桿		
高雄市	左營區	明建里	Q0622BB0604	水泥桿		
高雄市	左營區	明建里	Q0620BC23	水泥桿		
高雄市	左營區	明建里	Q0620BB29	水泥桿		
高雄市	左營區	明建里	Q0620BB26	H桿		
高雄市	左營區	明建里	Q0620BB25	水泥併桿		
高雄市	左營區	明建里	Q0620AB85	水泥桿		
高雄市	左營區	明建里	Q0620AB45	水泥桿		
高雄市	左營區	明建里	Q0620AB05	水泥桿		
高雄市	左營區	明建里	Q0520HB55	水泥桿		
高雄市	左營區	明建里	Q0520HB05	水泥併桿		
高雄市	左營區	明建里	Q0520GB69	水泥桿		
高雄市	左營區	明建里	Q0520HB09	水泥桿		
高雄市	左營區	明建里	Q0520HC13	水泥桿		
高雄市	左營區	明建里	Q0520HC18	水泥桿		
高雄市	左營區	明建里	Q0520HD01	水泥桿		
高雄市	左營區	明建里	Q0520HD04	水泥桿		
高雄市	左營區	明建里	Q0520HD06	水泥桿		
高雄市	左營區	明建里	Q0520GB73	水泥併桿		
高雄市	左營區	明建里	Q0622BB04	水泥桿		
高雄市	左營區	崇實里	Q0520GB72	水泥桿		
高雄市	左營區	崇實里	Q0520FB82	水泥桿		
高雄市	左營區	崇實里	Q0520FB32	水泥桿		
高雄市	左營區	崇實里	Q0520EB92	水泥桿		
高雄市	左營區	崇實里	Q0520EB52	水泥桿		
高雄市	左營區	崇實里	Q0520EB22	水泥桿		
高雄市	左營區	明建里	Q0622BB00	水泥桿		
高雄市	左營區	明建里	Q0622BA06	水泥桿		
高雄市	左營區	明建里	Q0622BA02	水泥桿		
高雄市	左營區	明建里	Q0621BE08	水泥桿		
高雄市	左營區	明建里	Q0621BE04	水泥桿		
高雄市	左營區	明建里	Q0621BE01	水泥桿		
高雄市	左營區	明建里	Q0621BD07	水泥桿		
高雄市	左營區	明建里	Q0621BD03	水泥桿		
高雄市	路竹區	竹園里	Q0864CD39	水泥桿		
高雄市	路竹區	竹園里	Q0864FD57	水泥桿		
高雄市	路竹區	竹園里	Q0864FD97	水泥桿		
高雄市	路竹區	竹園里	Q0864GD27	水泥桿		
高雄市	路竹區	竹園里	Q0864GD87	水泥桿		
高雄市	路竹區	竹園里	Q0864HD17	水泥桿		
高雄市	路竹區	竹園里	Q0864HD47	水泥桿		
高雄市	路竹區	竹園里	Q0864HD34	水泥桿		
高雄市	路竹區	竹園里	Q0864HD32	水泥桿		
高雄市	路竹區	竹園里	Q0864HC39	水泥桿		
高雄市	路竹區	竹園里	Q0864HC35	水泥桿		
高雄市	路竹區	竹園里	Q0864HC30	水泥桿		
高雄市	路竹區	竹園里	Q0864HB34	水泥桿		
高雄市	路竹區	竹園里	Q0864HB30	水泥桿		
高雄市	路竹區	竹園里	Q0864HA35	水泥桿		
高雄市	路竹區	竹園里	Q0864HA34	水泥桿		
高雄市	路竹區	竹園里	Q0863HE39	水泥桿		
高雄市	路竹區	竹園里	Q0863HE37	水泥桿		
高雄市	路竹區	竹園里	Q0864HD39	水泥桿		
高雄市	路竹區	竹園里	Q0864HE34	水泥桿		
高雄市	路竹區	竹園里	Q0864HE37	水泥桿		
高雄市	路竹區	竹園里	Q0865HA31	水泥桿		
高雄市	路竹區	竹園里	Q0865HA35	水泥桿		
高雄市	路竹區	竹園里	Q0865HA39	水泥桿		
高雄市	路竹區	竹園里	Q0865HB30	水泥桿		
高雄市	路竹區	竹園里	Q0865HB00	水泥桿		
高雄市	路竹區	竹園里	Q0865GB70	水泥桿		
高雄市	路竹區	竹園里	Q0865GB40	水泥桿		
高雄市	路竹區	竹園里	Q0865HB43	水泥桿		
高雄市	路竹區	竹園里	Q0865HB46	水泥桿		
高雄市	路竹區	竹園里	Q0865HB49	水泥桿		
高雄市	路竹區	竹園里	Q0864HD77	水泥桿		
高雄市	路竹區	竹園里	Q0964AD17	水泥桿		
高雄市	路竹區	竹園里	Q0964AD47	水泥桿		
高雄市	路竹區	竹園里	Q0964AD97	水泥桿		
高雄市	路竹區	竹園里	Q0964BD46	水泥桿		
高雄市	路竹區	竹園里	Q0864CD78	水泥桿		
高雄市	路竹區	竹園里	Q0964BD86	水泥桿		
高雄市	路竹區	竹園里	Q0964BD83	水泥桿		
高雄市	路竹區	竹園里	Q0964BC89	水泥桿		
高雄市	路竹區	竹園里	Q0964BC86	水泥桿		
高雄市	路竹區	竹園里	Q0964BC83	水泥桿		
高雄市	路竹區	竹園里	Q0964BC80	水泥桿		
高雄市	路竹區	竹園里	Q0964CD36	水泥桿		
高雄市	路竹區	竹園里	Q0964CD76	水泥桿		
高雄市	路竹區	竹園里	Q0964DD16	水泥桿		
高雄市	路竹區	竹園里	Q0964DD56	水泥桿		
高雄市	路竹區	竹園里	Q0964ED06	水泥桿		
高雄市	橋頭區	德松里	Q0964ED46	水泥桿		
高雄市	橋頭區	德松里	Q0964ED76	水泥桿		
高雄市	路竹區	竹園里	Q0964ED37	水泥併桿		
高雄市	路竹區	竹園里	Q0964EE30	水泥併桿		
高雄市	路竹區	竹園里	Q0964EE34	水泥併桿		
高雄市	路竹區	竹園里	Q0964EE39	水泥桿		
高雄市	橋頭區	德松里	Q0965EA42	水泥桿		
高雄市	路竹區	竹園里	Q0965EA47	水泥桿		
高雄市	路竹區	竹園里	Q0965EB43	水泥併桿		
高雄市	橋頭區	德松里	Q0964FD06	水泥桿		
高雄市	橋頭區	德松里	Q0964FD26	水泥桿		
高雄市	橋頭區	德松里	Q0964FD36	H桿		
高雄市	橋頭區	德松里	Q0964FD46	水泥桿		
高雄市	橋頭區	德松里	Q0964FD4673	水泥桿		
高雄市	路竹區	竹園里	Q0864DD17	水泥桿		
高雄市	橋頭區	德松里	Q0964GD16	水泥桿		
高雄市	橋頭區	德松里	Q0964GD56	水泥桿		
高雄市	橋頭區	德松里	Q0964GD94	水泥桿		
高雄市	橋頭區	德松里	Q0964GD91	水泥併桿		
高雄市	橋頭區	德松里	Q0964GC96	水泥桿		
高雄市	橋頭區	德松里	Q0964GC93	水泥桿		
高雄市	橋頭區	德松里	Q0964GB99	水泥桿		
高雄市	橋頭區	德松里	Q0964GB94	水泥桿		
高雄市	橋頭區	德松里	Q0964HD06	水泥桿		
高雄市	橋頭區	德松里	Q0964HD46	水泥桿		
高雄市	橋頭區	德松里	Q0964HD86	水泥桿		
高雄市	橋頭區	德松里	Q1064AD26	水泥桿		
高雄市	橋頭區	德松里	Q1064AD66	水泥桿		
高雄市	橋頭區	德松里	Q1064BD06	水泥桿		
高雄市	橋頭區	德松里	Q1064BD4661	水泥桿		
高雄市	橋頭區	德松里	Q1064BD85	水泥桿		
高雄市	路竹區	竹園里	Q0864DD57	水泥桿		
高雄市	橋頭區	德松里	Q1064CD25	水泥桿		
高雄市	橋頭區	德松里	Q1064CD55	水泥桿		
高雄市	橋頭區	德松里	Q1064CD95	水泥桿		
高雄市	橋頭區	德松里	Q1064DD35	水泥桿		
高雄市	橋頭區	德松里	Q1064DD65	水泥桿		
高雄市	橋頭區	德松里	Q1064DD96	水泥桿		
高雄市	橋頭區	德松里	Q1064ED27	水泥桿		
高雄市	路竹區	竹園里	Q0864DD43	水泥桿		
高雄市	路竹區	竹園里	Q0864DD41	水泥桿		
高雄市	路竹區	竹園里	Q0864DD4145	水泥桿		
高雄市	路竹區	竹園里	Q0864DC37	水泥桿		
高雄市	路竹區	竹園里	Q0864DC32	水泥桿		
高雄市	路竹區	竹園里	Q0864DB27	水泥桿		
高雄市	路竹區	竹園里	Q0864DB12	水泥桿		
高雄市	路竹區	竹園里	Q0864DE50	水泥桿		
高雄市	路竹區	竹園里	Q0864DE55	水泥桿		
高雄市	路竹區	竹園里	Q0864DE69	水泥桿		
高雄市	路竹區	竹園里	Q0865DA74	水泥桿		
高雄市	路竹區	竹園里	Q0865DA77	水泥桿		
高雄市	路竹區	竹園里	Q0864DD97	水泥桿		
高雄市	路竹區	竹園里	Q0864ED37	水泥桿		
高雄市	路竹區	竹園里	Q0864ED77	水泥桿		
高雄市	路竹區	竹園里	Q0864ED87	水泥桿		
高雄市	路竹區	竹園里	Q0864ED83	水泥桿		
高雄市	路竹區	竹園里	Q0864ED80	水泥桿		
高雄市	路竹區	竹園里	Q0864FD01	水泥桿		
高雄市	路竹區	竹園里	Q0864EC89	水泥桿		
高雄市	路竹區	竹園里	Q0864EC84	水泥桿		
高雄市	路竹區	竹園里	Q0864EC80	水泥桿		
高雄市	路竹區	竹園里	Q0864EE91	水泥桿		
高雄市	路竹區	竹園里	Q0865EC94	水泥桿		
高雄市	路竹區	竹園里	Q0865ED90	水泥桿		
高雄市	路竹區	竹園里	Q0864EE84	水泥桿		
高雄市	路竹區	竹園里	Q0864EE89	水泥併桿		
高雄市	路竹區	竹園里	Q0865EA80	水泥桿		
高雄市	路竹區	竹園里	Q0865EA83	水泥桿		
高雄市	路竹區	竹園里	Q0865EA86	水泥桿		
高雄市	路竹區	竹園里	Q0865EB81	水泥桿		
高雄市	路竹區	竹園里	Q0865EB85	水泥桿		
高雄市	路竹區	竹園里	Q0865EB98	水泥桿		
高雄市	路竹區	竹園里	Q0865EC82	水泥桿		
高雄市	路竹區	竹園里	Q0864FD27	水泥桿		
高雄市	前鎮區	瑞竹里	Q1201AD96	水泥桿		
高雄市	前鎮區	瑞竹里	Q1201AD75	水泥桿		
高雄市	前鎮區	瑞竹里	Q1201AD45	水泥桿		
高雄市	前鎮區	瑞竹里	Q1201AD04	水泥桿		
高雄市	前鎮區	瑞竹里	Q1101HD72	水泥桿		
高雄市	前鎮區	瑞竹里	Q1101HD34	水泥桿		
高雄市	前鎮區	瑞竹里	Q1101HD04	水泥桿		
高雄市	前鎮區	瑞竹里	Q1101GD93	水泥桿		
高雄市	前鎮區	瑞竹里	Q1101GC58	水泥桿		
高雄市	前鎮區	瑞竹里	Q1101GC42	水泥桿		
高雄市	前鎮區	瑞竹里	Q1101GC70	水泥桿		
高雄市	前鎮區	瑞竹里	Q1101GB27	水泥桿		
高雄市	前鎮區	瑞竹里	Q1101GB03	水泥桿		
高雄市	前鎮區	瑞竹里	Q1101FB90	水泥桿		
高雄市	前鎮區	瑞竹里	Q1101FA87	水泥桿		
高雄市	前鎮區	瑞竹里	Q1101FA52	水泥桿		
高雄市	前鎮區	瑞竹里	Q1100FE27	水泥桿		
高雄市	前鎮區	瑞竹里	Q1100FE14	水泥桿		
高雄市	前鎮區	瑞竹里	Q1100FE03	水泥桿		
高雄市	三民區	寶珠里	Q1224EB77	水泥桿		
高雄市	左營區	福山里	Q1224EB07	水泥併桿		
高雄市	左營區	福山里	Q1224DB68	水泥桿		
高雄市	左營區	福山里	Q1224DB28	水泥併桿		
高雄市	左營區	福山里	Q1224DB1446	水泥併桿		
高雄市	左營區	福山里	Q1224CB88	水泥桿		
高雄市	左營區	福山里	Q1224CB48	水泥桿		
高雄市	左營區	福山里	Q1224CB18	水泥桿		
高雄市	左營區	福山里	Q1224BB98	水泥桿		
高雄市	左營區	福山里	Q1226CA79	水泥桿		
高雄市	左營區	福山里	Q1226CA56	水泥桿		
高雄市	左營區	福山里	Q1226CA14	水泥桿		
高雄市	左營區	福山里	Q1226BA83	水泥桿		
高雄市	左營區	福山里	Q1226BA41	水泥桿		
高雄市	左營區	福山里	Q1226BA20	水泥桿		
高雄市	左營區	福山里	Q1226BA10	水泥桿		
高雄市	三民區	鼎強里	Q1330CD16	水泥桿		
高雄市	楠梓區	五常里	Q1329HD93	水泥桿		
高雄市	三民區	本館里	Q1329HD92	水泥桿		
高雄市	三民區	本館里	Q1329HD77	水泥桿		
高雄市	三民區	本館里	Q1329HD69	水泥桿		
高雄市	三民區	本館里	Q1329HD08	水泥桿		
高雄市	三民區	本館里	Q1429AD87	水泥桿		
高雄市	三民區	本館里	Q1429BD18	水泥桿		
高雄市	三民區	本館里	Q1429BD19	水泥桿		
高雄市	三民區	本館里	Q1429BD29	水泥桿		
高雄市	三民區	本館里	Q1429BD39	水泥併桿		
高雄市	三民區	本館里	Q1329GD6700	水泥併桿		
高雄市	三民區	本館里	Q1329GD32	水泥桿		
高雄市	三民區	本館里	Q1329GC48	水泥桿		
高雄市	三民區	本館里	Q1329GD66	水泥桿		
高雄市	三民區	本館里	Q1329GD81	水泥併桿		
高雄市	三民區	本館里	Q1329HD22	水泥桿		
高雄市	三民區	本館里	Q1329HD54	水泥併桿		
高雄市	三民區	本館里	Q1329HD81	水泥桿		
高雄市	三民區	本館里	Q1329HC99	水泥桿		
高雄市	三民區	本館里	Q1329HD95	水泥桿		
高雄市	三民區	本館里	Q1429AD10	水泥桿		
高雄市	三民區	本館里	Q1429AD26	水泥桿		
高雄市	三民區	本館里	Q1429AD41	水泥桿		
高雄市	三民區	本館里	Q1429AD56	水泥桿		
高雄市	三民區	本館里	Q1429AD97	水泥桿		
高雄市	三民區	鼎強里	Q1330CD28	水泥桿		
高雄市	三民區	本館里	Q1429BE47	水泥桿		
高雄市	三民區	本館里	Q1429BE58	水泥桿		
高雄市	三民區	本館里	Q1429BE88	水泥併桿		
高雄市	阿蓮區	南蓮里	Q1429CE29	水泥桿		
高雄市	阿蓮區	南蓮里	Q1429CE49	水泥桿		
高雄市	阿蓮區	南蓮里	Q1430CA70	水泥併桿		
高雄市	阿蓮區	南蓮里	Q1430DA00	水泥併桿		
高雄市	阿蓮區	南蓮里	Q1430DA50	水泥桿		
高雄市	阿蓮區	南蓮里	Q1430DA91	水泥桿		
高雄市	阿蓮區	南蓮里	Q1430EA62	水泥桿		
高雄市	大社區	三奶里	Q1429CE24	水泥併桿		
高雄市	大社區	三奶里	Q1429CE33	水泥桿		
高雄市	大社區	三奶里	Q1429CE70	水泥桿		
高雄市	大社區	三奶里	Q1429CD89	水泥併桿		
高雄市	大社區	三奶里	Q1429CE72	水泥桿		
高雄市	大社區	三奶里	Q1429DD27	水泥併桿		
高雄市	大社區	三奶里	Q1429DD26	水泥桿		
高雄市	大社區	三奶里	Q1429DD13	水泥桿		
高雄市	大社區	三奶里	Q1429CC99	水泥併桿		
高雄市	大社區	三奶里	Q1429DD65	水泥桿		
高雄市	大社區	三奶里	Q1429DD94	水泥桿		
高雄市	大社區	三奶里	Q1429ED33	水泥併桿		
高雄市	大社區	三奶里	Q1429ED91	水泥桿		
高雄市	大社區	三奶里	Q1429FD21	水泥桿		
高雄市	大社區	三奶里	Q1429FD10	水泥桿		
高雄市	大社區	三奶里	Q1429EC97	水泥桿		
高雄市	仁武區	後安里	Q1429FD04	水泥桿		
高雄市	仁武區	後安里	Q1429FD0445	水泥併桿		
高雄市	仁武區	後安里	Q1429FD06	水泥桿		
高雄市	仁武區	後安里	Q1429FD18	水泥桿		
高雄市	仁武區	後安里	Q1429FE20	水泥併桿		
高雄市	仁武區	後安里	Q1429FE02	水泥桿		
高雄市	仁武區	後安里	Q1429EE63	水泥桿		
高雄市	仁武區	後安里	Q1429EE62	水泥桿		
高雄市	大社區	三奶里	Q1429FD50	水泥桿		
高雄市	大社區	三奶里	Q1429FC99	水泥桿		
高雄市	大社區	三奶里	Q1429GC16	水泥桿		
高雄市	大社區	三奶里	Q1429GC12	水泥桿		
