縣市	行政區	村里	圖號坐標	型式		
新北市	三重區	仁忠里	B6150AA90	水泥桿		
新北市	三重區	仁忠里	B6149AE68	水泥桿		
新北市	三重區	仁忠里	B6149AE36	水泥桿		
新北市	三重區	仁忠里	B6149AE14	水泥桿		
新北市	三重區	仁忠里	B6150CA3900	水泥桿		
新北市	三重區	五福里	B6150BB90	水泥桿		
新北市	蘆洲區	復興里	B5952EE67	水泥桿		
新北市	蘆洲區	復興里	B5953EA80	水泥桿		
新北市	蘆洲區	復興里	B5952EE99	水泥桿		
新北市	蘆洲區	復興里	B5953FA22	水泥桿		
新北市	蘆洲區	復興里	B5953FA31	水泥桿		
新北市	蘆洲區	復興里	B5953FA64	水泥桿		
新北市	蘆洲區	復興里	B5953FA74	水泥桿		
新北市	蘆洲區	復興里	B5953FA97	水泥桿		
新北市	蘆洲區	復興里	B5952EE68	水泥桿		
新北市	蘆洲區	復興里	B5952EE59	水泥桿		
新北市	蘆洲區	復興里	B5953EA70	水泥桿		
新北市	蘆洲區	復興里	B5953EA92	水泥桿		
新北市	蘆洲區	復興里	B5953EA30	水泥桿		
新北市	蘆洲區	復興里	B5953EA12	水泥桿		
新北市	蘆洲區	復興里	B5953EA2369	水泥桿		
新北市	蘆洲區	復興里	B5953EA42	水泥桿		
新北市	蘆洲區	復興里	B5953EA52	水泥桿		
新北市	蘆洲區	復興里	B5953EA15	水泥桿		
新北市	蘆洲區	復興里	B5953EA46	水泥桿		
新北市	蘆洲區	復興里	B5953EA69	水泥桿		
新北市	蘆洲區	復興里	B5953EB81	水泥桿		
新北市	蘆洲區	復興里	B5953EA03	水泥桿		
新北市	蘆洲區	復興里	B5953EA02	水泥桿		
新北市	蘆洲區	復興里	B5953DA84	水泥桿		
新北市	蘆洲區	復興里	B5953DA64	水泥桿		
新北市	蘆洲區	復興里	B5953DA77	水泥桿		
新北市	蘆洲區	復興里	B5953DA89	水泥桿		
新北市	蘆洲區	復興里	B5953DB91	水泥桿		
新北市	蘆洲區	復興里	B5953DA83	水泥桿		
新北市	蘆洲區	復興里	B5953DA93	水泥桿		
新北市	蘆洲區	復興里	B5953DA72	水泥桿		
新北市	蘆洲區	復興里	B5953DA54	水泥桿		
新北市	蘆洲區	復興里	B5953DA34	水泥桿		
新北市	蘆洲區	復興里	B5953CA94	水泥桿		
新北市	蘆洲區	復興里	B5953CA84	水泥桿		
新北市	蘆洲區	復興里	B5953CA71	水泥桿		
新北市	蘆洲區	復興里	B5953CA64	水泥桿		
新北市	蘆洲區	復興里	B5953CA54	水泥桿		
新北市	蘆洲區	復興里	B5953CA56	水泥桿		
新北市	蘆洲區	復興里	B5953CA8427	水泥桿		
新北市	蘆洲區	復興里	B5953CA69	水泥桿		
新北市	三重區	五福里	B6150BB71	水泥桿		
新北市	三重區	五福里	B6150BB92	水泥桿		
新北市	蘆洲區	復興里	B5953CA34	水泥桿		
新北市	蘆洲區	復興里	B5953CA35	水泥桿		
新北市	蘆洲區	復興里	B5953CA04	水泥桿		
新北市	蘆洲區	復興里	B5953BA75	H桿		
新北市	蘆洲區	復興里	B5953BA45	水泥桿		
新北市	蘆洲區	復興里	B5953BA46	水泥桿		
新北市	蘆洲區	復興里	B5953BA44	水泥桿		
新北市	蘆洲區	復興里	B5953BA54	水泥桿		
新北市	蘆洲區	水河里	B5953BA15	水泥桿		
新北市	蘆洲區	水河里	B5953BA16	水泥桿		
新北市	蘆洲區	水河里	B5953BA14	水泥桿		
新北市	蘆洲區	水河里	B5953AA75	水泥桿		
新北市	蘆洲區	水河里	B5953AA76	水泥桿		
新北市	蘆洲區	水河里	B5953AA95	水泥桿		
新北市	蘆洲區	水河里	B5953AA7614	水泥桿		
新北市	蘆洲區	水河里	B5953AA35	水泥桿		
新北市	蘆洲區	水河里	B5853HA94	水泥桿		
新北市	蘆洲區	水河里	B5953AA15	水泥桿		
新北市	蘆洲區	水河里	B5853HA73	水泥桿		
新北市	蘆洲區	水河里	B5853HA66	水泥桿		
新北市	蘆洲區	水河里	B5853HA6621	水泥桿		
新北市	蘆洲區	水河里	B5853HA77	水泥桿		
新北市	蘆洲區	水河里	B5853HA78	水泥桿		
新北市	蘆洲區	水河里	B5853HA59	水泥桿		
新北市	蘆洲區	水河里	B5853HB53	水泥桿		
新北市	蘆洲區	水河里	B5853HA81	水泥桿		
新北市	蘆洲區	水河里	B5852HE98	水泥桿		
新北市	蘆洲區	水河里	B5952AE05	水泥桿		
新北市	蘆洲區	水河里	B5952AE12	水泥桿		
新北市	蘆洲區	水河里	B5952AD38	水泥桿		
新北市	蘆洲區	水河里	B5952AD37	水泥桿		
新北市	蘆洲區	水河里	B5952AD06	水泥桿		
新北市	蘆洲區	水河里	B5852HD74	水泥桿		
新北市	蘆洲區	水河里	B5852HD63	水泥桿		
新北市	蘆洲區	水河里	B5852HD81	水泥桿		
新北市	蘆洲區	水河里	B5852HD80	水泥桿		
新北市	蘆洲區	水河里	B5852HD90	水泥桿		
新北市	蘆洲區	水河里	B5853HA21	水泥桿		
新北市	蘆洲區	水河里	B5852HE48	水泥併桿		
新北市	蘆洲區	水河里	B5852HE47	水泥桿		
新北市	蘆洲區	水河里	B5852HE55	水泥桿		
新北市	蘆洲區	水河里	B5853HA23	水泥桿		
新北市	三重區	五福里	B6150BB60	水泥桿		
新北市	三重區	五福里	B6150BA49	水泥桿		
新北市	三重區	五福里	B6150BA27	水泥桿		
新北市	三重區	五福里	B6150AA85	水泥桿		
新北市	三重區	五福里	B6150AA53	水泥桿		
新北市	三重區	五福里	B6150AA10	水泥桿		
新北市	三重區	五福里	B6049HE99	水泥桿		
新北市	三重區	五福里	B6150BB64	水泥桿		
新北市	蘆洲區	水河里	B5853GA90	水泥桿		
新北市	蘆洲區	水湳里	B5852BE69	水泥桿		
新北市	蘆洲區	水河里	B5852GE48	水泥桿		
新北市	蘆洲區	水河里	B5852GE17	水泥桿		
新北市	蘆洲區	水河里	B5852GE07	水泥桿		
新北市	蘆洲區	水河里	B5852FE88	水泥桿		
新北市	五股區	五福里	B5352GA16	水泥桿		
新北市	五股區	五福里	B5352GA39	水泥桿		
新北市	五股區	五福里	B5352GB50	水泥桿		
新北市	五股區	五福里	B5352GB94	水泥桿		
新北市	五股區	六福里	B5352GC70	水泥桿		
新北市	五股區	五福里	B5352GB52	水泥桿		
新北市	五股區	五福里	B5352GA09	水泥桿		
新北市	五股區	六福里	B5352FA78	水泥桿		
新北市	五股區	六福里	B5352GB01	水泥桿		
新北市	五股區	六福里	B5352FB93	水泥桿		
新北市	五股區	六福里	B5352FB64	水泥桿		
新北市	五股區	五福里	B5352GA57	水泥桿		
新北市	五股區	五福里	B5352GA86	水泥桿		
新北市	五股區	五福里	B5352HA28	水泥桿		
新北市	五股區	五福里	B5352GB82	水泥桿		
新北市	五股區	五福里	B5352HB13	水泥桿		
新北市	五股區	五福里	B5352HB11	水泥桿		
新北市	五股區	五福里	B5352HB32	水泥桿		
新北市	五股區	五福里	B5352HB64	水泥桿		
新北市	五股區	五福里	B5352HB82	水泥桿		
新北市	五股區	五福里	B5352HB95	水泥桿		
新北市	五股區	五福里	B5351FE29	水泥桿		
新北市	五股區	五福里	B5352EA91	水泥桿		
新北市	五股區	六福里	B5352EA74	水泥桿		
新北市	五股區	六福里	B5352EA55	水泥桿		
新北市	五股區	六福里	B5352EA36	水泥桿		
新北市	五股區	六福里	B5352EA95	水泥桿		
新北市	五股區	六福里	B5352FA07	水泥桿		
新北市	五股區	六福里	B5352FA29	水泥桿		
新北市	五股區	六福里	B5352FB20	水泥桿		
新北市	五股區	六福里	B5352FB11	水泥桿		
新北市	五股區	六福里	B5352EA78	水泥桿		
新北市	五股區	六福里	B5352EA59	水泥桿		
新北市	五股區	陸一里	B5351GD01	水泥併桿		
新北市	五股區	民義里	B5351GD00	水泥桿		
新北市	五股區	陸一里	B5351FD4122	水泥桿		
新北市	三峽區	金圳里	B4704AD49	水泥桿		
新北市	三峽區	五寮里	B4604GA54	水泥桿		
新北市	三峽區	五寮里	E4497AE27	水泥桿		
新北市	三峽區	五寮里	E4497AE24	水泥桿		
新北市	三峽區	五寮里	E4497AE51	水泥桿		
新北市	三峽區	五寮里	E4497AD39	水泥桿		
新北市	三峽區	五寮里	E4497AD23	水泥桿		
新北市	三峽區	五寮里	E4497AD50	水泥桿		
新北市	三峽區	五寮里	E4497AC56	水泥桿		
新北市	三峽區	五寮里	E4497AC83	水泥桿		
新北市	三峽區	五寮里	E4497AC85	水泥桿		
新北市	三峽區	五寮里	E4497BD01	水泥桿		
新北市	三峽區	五寮里	E4497BD14	水泥桿		
新北市	三峽區	五寮里	E4497BD18	水泥桿		
新北市	三峽區	五寮里	E4497AC63	水泥桿		
新北市	三峽區	五寮里	E4497AC32	水泥桿		
新北市	三峽區	五寮里	E4497BC00	水泥桿		
新北市	三峽區	五寮里	E4497AE11	水泥桿		
新北市	三峽區	五寮里	E4497BC34	水泥桿		
新北市	三峽區	五寮里	B4603GE19	水泥桿		
新北市	三峽區	五寮里	E4497BC56	水泥桿		
新北市	三峽區	五寮里	E4497BC64	水泥桿		
新北市	三峽區	五寮里	E4497BC88	水泥桿		
新北市	三峽區	五寮里	E4497BD60	水泥桿		
新北市	三峽區	五寮里	E4497CD02	水泥桿		
新北市	三峽區	五寮里	E4497CD32	水泥桿		
新北市	三峽區	五寮里	E4497CD50	水泥桿		
新北市	三峽區	五寮里	E4497CD56	水泥桿		
新北市	三峽區	五寮里	E4497CD84	水泥桿		
新北市	三峽區	五寮里	E4497DD48	水泥併桿		
新北市	三峽區	五寮里	E4497DD68	水泥桿		
新北市	三峽區	五寮里	E4497DD94	水泥桿		
新北市	三峽區	五寮里	E4497ED11	水泥併桿		
新北市	三峽區	五寮里	E4497EC39	水泥桿		
新北市	三峽區	五寮里	E4497ED41	水泥併桿		
新北市	三峽區	五寮里	E4497ED92	水泥桿		
新北市	三峽區	五寮里	E4497DD01	水泥桿		
新北市	三峽區	五寮里	E4497DC18	水泥桿		
新北市	三峽區	五寮里	E4497DC78	水泥桿		
新北市	三峽區	五寮里	E4497DC66	水泥桿		
新北市	三峽區	五寮里	B4603FE97	水泥桿		
新北市	三峽區	五寮里	E4497DC72	水泥桿		
新北市	三峽區	五寮里	E4497EB08	水泥桿		
新北市	三峽區	五寮里	E4497EB06	水泥桿		
新北市	三峽區	五寮里	E4497EB33	水泥桿		
新北市	三峽區	五寮里	E4497EB72	水泥桿		
新北市	三峽區	五寮里	E4497EB40	水泥桿		
新北市	三峽區	五寮里	E4497EA98	水泥桿		
新北市	三峽區	五寮里	E4497FA13	水泥桿		
新北市	三峽區	五寮里	E4497FA31	水泥桿		
新北市	三峽區	五寮里	E4496FE36	水泥桿		
新北市	三峽區	五寮里	E4496FE55	水泥桿		
新北市	三峽區	五寮里	B4603FE63	水泥桿		
新北市	三峽區	五寮里	E4496GE14	水泥桿		
新北市	三峽區	五寮里	E4496GE03	水泥桿		
新北市	三峽區	五寮里	E4496GE42	水泥桿		
新北市	三峽區	五寮里	E4496GE72	水泥桿		
新北市	三峽區	五寮里	E4496GE66	水泥桿		
新北市	三峽區	五寮里	E4496GE89	水泥桿		
新北市	三峽區	五寮里	E4496GE88	水泥桿		
新北市	三峽區	五寮里	E4497GA52	水泥桿		
新北市	三峽區	五寮里	E4497GA87	水泥桿		
新北市	三峽區	五寮里	E4497GA44	水泥桿		
新北市	三峽區	五寮里	E4496HE49	水泥桿		
新北市	三峽區	五寮里	E4497HA71	水泥桿		
新北市	三峽區	五寮里	E4597AA03	水泥桿		
新北市	三峽區	五寮里	E4496HE88	水泥桿		
新北市	三峽區	五寮里	E4496HE63	水泥桿		
新北市	三峽區	五寮里	B4603FD28	水泥桿		
新北市	三峽區	五寮里	E4496HE61	水泥桿		
新北市	三峽區	五寮里	E4596AD08	水泥桿		
新北市	三峽區	五寮里	E4496HD47	水泥桿		
新北市	三峽區	五寮里	E4496HD45	水泥桿		
新北市	三峽區	五寮里	E4496HD76	水泥桿		
新北市	三峽區	五寮里	E4596AD14	水泥桿		
新北市	三峽區	五寮里	E4596AD43	水泥桿		
新北市	三峽區	五寮里	E4596AD67	水泥桿		
新北市	三峽區	五寮里	E4596AD83	水泥桿		
新北市	三峽區	五寮里	E4596BD22	水泥桿		
新北市	三峽區	五寮里	E4596BC59	水泥桿		
新北市	三峽區	五寮里	B4603FD36	水泥桿		
新北市	三峽區	五寮里	B4603ED67	水泥桿		
新北市	三峽區	五寮里	E4596BD64	水泥桿		
新北市	三峽區	五寮里	E4596CD12	水泥桿		
新北市	三峽區	五寮里	E4596CD62	水泥桿		
新北市	三峽區	五寮里	E4596CC88	水泥桿		
新北市	三峽區	五寮里	E4596DC16	水泥桿		
新北市	三峽區	五寮里	B4603ED68	水泥桿		
新北市	三峽區	五寮里	B4603ED75	水泥桿		
新北市	三峽區	五寮里	B4603ED15	水泥桿		
新北市	三峽區	五寮里	B4603EC77	水泥桿		
新北市	三峽區	五寮里	B4603FA88	水泥桿		
新北市	三峽區	五寮里	B4603GA06	水泥桿		
新北市	三峽區	五寮里	B4603GA26	水泥桿		
新北市	三峽區	五寮里	B4603GA24	水泥桿		
新北市	三峽區	五寮里	B4603GA55	水泥桿		
新北市	三峽區	五寮里	B4603GA52	水泥桿		
新北市	三峽區	五寮里	B4602GE38	水泥桿		
新北市	三峽區	五寮里	B4603GA80	水泥桿		
新北市	三峽區	五寮里	B4603GA92	水泥桿		
新北市	三峽區	五寮里	B4602HE09	水泥桿		
新北市	三峽區	五寮里	B4603EC74	水泥桿		
新北市	三峽區	五寮里	B4602GE85	水泥桿		
新北市	三峽區	五寮里	B4602GE72	水泥桿		
新北市	三峽區	五寮里	B4602GE41	水泥桿		
新北市	三峽區	五寮里	B4602GD09	水泥桿		
新北市	三峽區	五寮里	B4602FD68	水泥桿		
新北市	三峽區	五寮里	B4602FD26	水泥桿		
新北市	三峽區	五寮里	B4602ED83	水泥桿		
新北市	三峽區	五寮里	B4602ED98	水泥桿		
新北市	三峽區	五寮里	B4602EE82	水泥桿		
新北市	三峽區	五寮里	B4602EE52	水泥桿		
新北市	三峽區	五寮里	B4602HE15	水泥桿		
新北市	三峽區	五寮里	B4602HE49	水泥桿		
新北市	三峽區	五寮里	B4603HA52	水泥桿		
新北市	三峽區	五寮里	B4603HA44	水泥桿		
新北市	三峽區	五寮里	B4603HA60	水泥桿		
新北市	三峽區	五寮里	B4602HE44	水泥桿		
新北市	三峽區	五寮里	B4602HE60	水泥桿		
新北市	三峽區	五寮里	B4602HD26	水泥桿		
新北市	三峽區	五寮里	B4602HD42	水泥桿		
新北市	三峽區	五寮里	B4602HC89	水泥桿		
新北市	三峽區	五寮里	B4702AD12	水泥桿		
新北市	三峽區	五寮里	B4702AD23	水泥桿		
新北市	三峽區	五寮里	B4602HC64	水泥桿		
新北市	三峽區	五寮里	B4602HC83	水泥桿		
新北市	三峽區	五寮里	B4603EC83	水泥桿		
新北市	三峽區	五寮里	B4603EC92	水泥桿		
新北市	三峽區	五寮里	B4603FC34	水泥桿		
新北市	三峽區	五寮里	B4603FC00	水泥桿		
新北市	三峽區	五寮里	B4603FB35	水泥桿		
新北市	三峽區	五寮里	B4603FB41	水泥併桿		
新北市	三峽區	五寮里	B4603FB23	水泥桿		
新北市	三峽區	五寮里	B4603FB50	水泥桿		
新北市	三峽區	五寮里	B4603ED06	水泥桿		
新北市	三峽區	五寮里	B4603DD74	水泥桿		
新北市	三峽區	五寮里	B4603ED00	水泥桿		
新北市	三峽區	五寮里	B4603EC08	水泥桿		
新北市	三峽區	五寮里	B4603DD31	木桿		
新北市	三峽區	五寮里	B4603DC28	水泥桿		
新北市	三峽區	五寮里	B4603DC19	水泥併桿		
新北市	三峽區	五寮里	B4603DC08	水泥桿		
新北市	三峽區	五寮里	B4603DD12	水泥桿		
新北市	三峽區	五寮里	B4603DD35	水泥桿		
新北市	三峽區	五寮里	B4603DD57	水泥桿		
新北市	三峽區	五寮里	B4603DE70	水泥桿		
新北市	三峽區	五寮里	B4603DE65	水泥桿		
新北市	三峽區	五寮里	B4603DE39	水泥桿		
新北市	三峽區	五寮里	B4604CA91	水泥桿		
新北市	三峽區	五寮里	B4604CA63	水泥桿		
新北市	三峽區	金圳里	B4704AD4926	水泥桿		
新北市	三峽區	金圳里	B4704AD38	水泥桿		
新北市	三峽區	金圳里	B4704AD27	水泥併桿		
新北市	三峽區	金圳里	B4704AD41	水泥桿		
新北市	三峽區	五寮里	B4603CC74	水泥桿		
新北市	三峽區	五寮里	B4603CB38	水泥桿		
新北市	三峽區	五寮里	B4603CB47	水泥桿		
新北市	三峽區	五寮里	B4603CB78	水泥桿		
新北市	三峽區	五寮里	B4603CC90	水泥桿		
新北市	三峽區	五寮里	B4603CB04	水泥桿		
新北市	三峽區	五寮里	B4603CB30	水泥桿		
新北市	三峽區	五寮里	B4603CA05	水泥桿		
新北市	三峽區	五寮里	B4603BB74	水泥桿		
新北市	三峽區	五寮里	B4603BB13	水泥併桿		
新北市	三峽區	五寮里	B4603AB81	水泥桿		
新北市	三峽區	五寮里	B4603AA47	水泥桿		
新北市	三峽區	五寮里	B4602AE19	水泥併桿		
新北市	三峽區	五寮里	B4602AE06	水泥桿		
新北市	三峽區	五寮里	B4502HE69	水泥桿		
新北市	三峽區	五寮里	B4503EB95	水泥桿		
新北市	三峽區	五寮里	B4503EB88	水泥桿		
新北市	三峽區	五寮里	B4503FC12	水泥桿		
新北市	三峽區	五寮里	B4503EC65	水泥桿		
新北市	三峽區	五寮里	B4503EC46	水泥桿		
新北市	三峽區	五寮里	B4503EC67	水泥併桿		
新北市	三峽區	五寮里	B4503ED30	水泥桿		
新北市	三峽區	五寮里	B4503EC29	水泥桿		
新北市	三峽區	五寮里	B4503HA31	水泥桿		
新北市	三峽區	五寮里	B4503HA43	水泥桿		
新北市	三峽區	五寮里	B4503HA05	水泥桿		
新北市	三峽區	五寮里	B4503GA68	水泥桿		
新北市	三峽區	五寮里	B4503GA29	水泥桿		
新北市	三峽區	五寮里	B4503FB70	水泥桿		
新北市	三峽區	五寮里	B4503FB64	水泥桿		
新北市	三峽區	五寮里	B4503FB32	水泥併桿		
新北市	三峽區	五寮里	B4503FB01	水泥併桿		
新北市	三峽區	五寮里	B4503EB83	水泥桿		
新北市	三峽區	五寮里	B4602AE95	水泥併桿		
新北市	三峽區	五寮里	B4602BE06	水泥桿		
新北市	三峽區	五寮里	B4602BE29	水泥桿		
新北市	三峽區	五寮里	B4602BE21	水泥桿		
新北市	三峽區	五寮里	B4602BE02	水泥桿		
新北市	三峽區	五寮里	B4602BE30	水泥桿		
新北市	三峽區	五寮里	B4602AD89	水泥桿		
新北市	三峽區	五寮里	B4602AD79	水泥桿		
新北市	三峽區	五寮里	B4602AD47	水泥桿		
新北市	三峽區	五寮里	B4602AD44	水泥桿		
新北市	三峽區	五寮里	B4602AC29	水泥桿		
新北市	三峽區	五寮里	B4502HC86	水泥桿		
新北市	三峽區	五寮里	B4502HC62	水泥桿		
新北市	三峽區	五寮里	B4502HB58	水泥桿		
新北市	三峽區	五寮里	B4502HB54	水泥桿		
新北市	三峽區	五寮里	B4602BE31	水泥併桿		
新北市	三峽區	五寮里	B4602BE20	水泥桿		
新北市	三峽區	五寮里	B4602BD66	水泥桿		
新北市	三峽區	五寮里	B4602BD78	水泥桿		
新北市	三峽區	五寮里	B4602CD15	水泥桿		
新北市	三峽區	五寮里	B4602CD41	水泥桿		
新北市	三峽區	五寮里	B4602CC38	水泥桿		
新北市	三峽區	五寮里	B4502HE99	水泥桿		
新北市	三峽區	五寮里	B4602AE05	水泥併桿		
新北市	三峽區	五寮里	B4502HB33	水泥桿		
新北市	三峽區	五寮里	B4602AE14	水泥桿		
新北市	三峽區	金圳里	B4704AC18	水泥桿		
新北市	三峽區	五寮里	B4502HE94	水泥桿		
新北市	三峽區	五寮里	B4502HE77	水泥桿		
新北市	三峽區	五寮里	B4502HE73	水泥桿		
新北市	三峽區	五寮里	B4502HE41	水泥桿		
新北市	三峽區	五寮里	B4502HD18	水泥桿		
新北市	三峽區	五寮里	B4502GD93	水泥桿		
新北市	三峽區	五寮里	B4502GD63	木桿		
新北市	三峽區	五寮里	B4502GD34	水泥桿		
新北市	三峽區	五寮里	B4502GC09	水泥桿		
新北市	三峽區	五寮里	B4502GC06	水泥桿		
新北市	三峽區	五寮里	B4502FC92	水泥桿		
新北市	三峽區	五寮里	B4502FC34	水泥桿		
新北市	三峽區	五寮里	B4502FC18	木桿		
新北市	三峽區	五寮里	B4502FC67	水泥桿		
新北市	三峽區	五寮里	B4502FD50	水泥桿		
新北市	三峽區	五寮里	B4502FD61	水泥桿		
新北市	三峽區	五寮里	B4502EC92	水泥桿		
新北市	三峽區	五寮里	B4502EC86	水泥桿		
新北市	三峽區	五寮里	B4502EB37	水泥桿		
新北市	三峽區	五寮里	B4502EB58	水泥桿		
新北市	三峽區	五寮里	B4502DB84	水泥桿		
新北市	三峽區	五寮里	B4502EB00	水泥桿		
新北市	三峽區	五寮里	B4502EA18	水泥桿		
新北市	三峽區	五寮里	B4502DB85	水泥桿		
新北市	三峽區	金圳里	B4604HC95	水泥桿		
新北市	三峽區	五寮里	B4502DB42	水泥桿		
新北市	三峽區	五寮里	B4502DB22	水泥桿		
新北市	三峽區	五寮里	B4502AE04	水泥桿		
新北市	三峽區	五寮里	B4402HE87	水泥桿		
新北市	三峽區	五寮里	B4402HE96	水泥桿		
新北市	三峽區	五寮里	B4402HE49	水泥桿		
新北市	三峽區	五寮里	B4502CB83	水泥桿		
新北市	三峽區	五寮里	B4502CB66	水泥桿		
新北市	三峽區	五寮里	B4502CC51	水泥桿		
新北市	三峽區	五寮里	B4502CC25	水泥桿		
新北市	三峽區	五寮里	B4502BC89	水泥桿		
新北市	三峽區	五寮里	B4502BD04	水泥桿		
新北市	三峽區	五寮里	B4502AD56	水泥桿		
新北市	三峽區	五寮里	B4502AD58	水泥桿		
新北市	三峽區	五寮里	B4502CA97	木桿		
新北市	三峽區	五寮里	B4502CA09	水泥桿		
新北市	三峽區	五寮里	B4502AB00	水泥桿		
新北市	三峽區	五寮里	B4502AB34	水泥桿		
新北市	三峽區	五寮里	B4502AB02	水泥桿		
新北市	三峽區	五寮里	B4402HB52	水泥桿		
新北市	三峽區	五寮里	B4402HB23	水泥桿		
新北市	三峽區	五寮里	B4402HB25	水泥桿		
新北市	三峽區	五寮里	B4402GB80	水泥桿		
新北市	三峽區	五寮里	B4402GA59	水泥桿		
新北市	三峽區	五寮里	B4402GA45	水泥桿		
新北市	三峽區	五寮里	B4402GA11	水泥桿		
新北市	三峽區	五寮里	B4502CA07	水泥桿		
新北市	三峽區	五寮里	B4502BA41	水泥桿		
新北市	三峽區	五寮里	B4502BA23	水泥桿		
新北市	三峽區	五寮里	B4502BB93	水泥桿		
新北市	三峽區	五寮里	B4502BB94	水泥桿		
新北市	三峽區	五寮里	B4502BB81	水泥桿		
新北市	三峽區	五寮里	B4502BB51	水泥桿		
新北市	三峽區	五寮里	B4502AB91	水泥併桿		
新北市	三峽區	五寮里	B4502AB51	水泥桿		
新北市	三峽區	五寮里	B4502AA38	水泥桿		
新北市	三峽區	五寮里	B4502AA17	水泥桿		
新北市	三峽區	五寮里	B4502DA16	水泥桿		
新北市	三峽區	五寮里	B4502CA83	水泥併桿		
新北市	三峽區	五寮里	B4502DA34	水泥併桿		
新北市	三峽區	五寮里	B4502DA42	水泥桿		
新北市	三峽區	五寮里	B4502CA32	水泥桿		
新北市	三峽區	五寮里	B4502CA45	水泥桿		
新北市	三峽區	五寮里	B4502BA92	水泥桿		
新北市	三峽區	五寮里	B4501BE66	水泥桿		
新北市	三峽區	五寮里	B4501BE33	水泥併桿		
新北市	三峽區	五寮里	B4501BE23	水泥桿		
新北市	三峽區	五寮里	B4501BD28	水泥桿		
新北市	三峽區	五寮里	B4501BD09	水泥桿		
新北市	三峽區	五寮里	B4501BD04	水泥桿		
新北市	三峽區	五寮里	B4501AD60	水泥桿		
新北市	三峽區	五寮里	B4501AC28	水泥桿		
新北市	三峽區	金圳里	B4604HC23	水泥桿		
新北市	三峽區	五寮里	B4501AD42	水泥桿		
新北市	三峽區	五寮里	B4501AD54	水泥桿		
新北市	三峽區	五寮里	B4501AD45	水泥桿		
新北市	三峽區	五寮里	B4501AD78	水泥桿		
新北市	三峽區	五寮里	B4401HC67	水泥桿		
新北市	三峽區	五寮里	B4401HC36	水泥桿		
新北市	三峽區	五寮里	B4401HC95	水泥桿		
新北市	三峽區	五寮里	B4501AC40	水泥桿		
新北市	三峽區	五寮里	B4501AC80	水泥桿		
新北市	三峽區	五寮里	B4501AB47	水泥桿		
新北市	三峽區	五寮里	B4401HC62	水泥桿		
新北市	三峽區	五寮里	B4401HB58	水泥桿		
新北市	三峽區	五寮里	B4401HB25	水泥桿		
新北市	三峽區	五寮里	B4401GB73	水泥桿		
新北市	三峽區	五寮里	B4401GC93	水泥併桿		
新北市	三峽區	五寮里	B4401GC66	水泥桿		
新北市	三峽區	五寮里	B4401GC47	水泥桿		
新北市	三峽區	五寮里	B4401GB89	水泥桿		
新北市	三峽區	五寮里	B4401GB27	水泥桿		
新北市	三峽區	五寮里	B4401FB65	水泥桿		
新北市	三峽區	五寮里	B4401FB56	水泥桿		
新北市	三峽區	五寮里	B4401FB37	水泥桿		
新北市	三峽區	五寮里	B4401FB53	水泥桿		
新北市	三峽區	五寮里	B4401FB00	水泥併桿		
新北市	三峽區	五寮里	B4401FB70	水泥桿		
新北市	三峽區	五寮里	B4401FA89	水泥併桿		
新北市	三峽區	五寮里	B4401EA44	水泥桿		
新北市	三峽區	五寮里	B4401EA12	水泥桿		
新北市	三峽區	金圳里	B4604GB75	水泥桿		
新北市	三峽區	五寮里	B4400DE99	水泥桿		
新北市	三峽區	五寮里	B4400DE68	水泥桿		
新北市	三峽區	五寮里	B4400EE16	水泥桿		
新北市	三峽區	五寮里	B4400EE24	水泥桿		
新北市	三峽區	五寮里	B4400DE59	水泥桿		
新北市	三峽區	五寮里	B4400DE45	水泥桿		
新北市	三峽區	五寮里	B4400DE43	水泥桿		
新北市	三峽區	五寮里	B4400DE32	水泥桿		
新北市	三峽區	五寮里	B4400DE66	水泥桿		
新北市	三峽區	五寮里	B4400DE12	水泥桿		
新北市	三峽區	五寮里	B4400DE14	水泥桿		
新北市	三峽區	五寮里	B4400CE85	水泥桿		
新北市	三峽區	五寮里	B4400CD96	水泥桿		
新北市	三峽區	五寮里	B4400CD57	木桿		
新北市	三峽區	五寮里	B4400AE16	水泥桿		
新北市	三峽區	五寮里	B4300HE77	水泥桿		
新北市	三峽區	五寮里	B4300HE89	水泥桿		
新北市	三峽區	五寮里	B4301HA83	水泥桿		
新北市	三峽區	五寮里	B4300HE69	水泥桿		
新北市	三峽區	五寮里	B4300HE29	水泥併桿		
新北市	三峽區	五寮里	B4301GA80	水泥桿		
新北市	三峽區	五寮里	B4300GE66	水泥桿		
新北市	三峽區	五寮里	B4300GE16	水泥桿		
新北市	三峽區	五寮里	B4300GE19	水泥桿		
新北市	三峽區	五寮里	B4400CD42	水泥桿		
新北市	三峽區	五寮里	B4400CC38	水泥桿		
新北市	三峽區	五寮里	B4400CC22	水泥桿		
新北市	三峽區	五寮里	B4400CC11	水泥桿		
新北市	三峽區	五寮里	B4400CD17	水泥桿		
新北市	三峽區	五寮里	B4300FE89	水泥桿		
新北市	三峽區	五寮里	B4301FA70	水泥桿		
新北市	三峽區	五寮里	B4300FE37	水泥桿		
新北市	三峽區	五寮里	B4301FA00	水泥桿		
新北市	三峽區	五寮里	B4300EE79	水泥桿		
新北市	三峽區	五寮里	B4301EA41	水泥桿		
新北市	三峽區	五寮里	B4300EE07	水泥桿		
